,chain,chain_price,voter,rank,token,asset_value,voting_power,commission,jailed,record_time
1593884,celestia,4.7,amsolutions,93,414627491103.0,1948749208184.1,0.001052,0.1,False,1699833600000
1593885,celestia,4.7,lowfeevalidation,94,414024320136.0,1945914304639.2,0.001051,0.12,False,1699833600000
1593886,celestia,4.7,kooltek68,95,413102124620.0,1941579985714.0,0.001049,0.05,False,1699833600000
1593887,celestia,4.7,blockscope.net,96,411395540546.0,1933559040566.2,0.001044,0.05,False,1699833600000
1593888,celestia,4.7,gpvalidator,97,411120447169.0,1932266101694.3,0.001044,0.1,False,1699833600000
1593889,celestia,4.7,moonli.me,98,410364087185.0,1928711209769.5,0.001042,0.1,False,1699833600000
1593890,celestia,4.7,4sv,99,410262841751.0,1928235356229.7,0.001041,0.1,False,1699833600000
1593891,celestia,4.7,bloclick,100,409278196200.0,1923607522140.0,0.001039,0.1,False,1699833600000
1593892,celestia,4.7,nodersteam,101,403114826400.0,1894639684080.0,0.001023,0.1,False,1699833600000
1593893,celestia,4.7,stakeme,101,350201689110.0,1645947938817.0,0.000889,0.1,False,1699833600000
1593894,celestia,4.7,galaxydigital,101,350000100000.0,1645000470000.0,0.000888,0.05,False,1699833600000
1593895,celestia,4.7,,101,76823460055.0,361070262258.5,0.000195,0.05,False,1699833600000
1593896,celestia,4.7,chainflow,101,66665670000.0,313328649000.0,0.000169,0.05,False,1699833600000
1593897,celestia,4.7,strangelove,101,35725026578.0,167907624916.6,9.1e-05,0.05,False,1699833600000
1593898,celestia,4.7,autostake,101,28745295793.0,135102890227.1,7.3e-05,0.05,False,1699833600000
1593899,celestia,4.7,5forever,101,18105063242.0,85093797237.40001,4.6e-05,0.05,False,1699833600000
1593900,celestia,4.7,posthumandvs,101,17121565140.0,80471356158.0,4.3e-05,0.05,False,1699833600000
1593901,celestia,4.7,stakeflow,101,6525454402.0,30669635689.4,1.7e-05,0.05,False,1699833600000
1593902,celestia,4.7,dankuzonewdaic,101,5137000000.0,24143900000.0,1.3e-05,0.05,False,1699833600000
1593903,celestia,4.7,sg1,101,2921600000.0,13731520000.0,7e-06,0.05,False,1699833600000
1593904,celestia,4.7,witval,101,2772708738.0,13031731068.6,7e-06,0.05,False,1699833600000
1593905,celestia,4.7,aviaone,101,2351701872.0,11052998798.4,6e-06,0.05,False,1699833600000
1593906,celestia,4.7,f5nodes,101,1027000000.0,4826900000.0,3e-06,0.05,False,1699833600000
1593907,celestia,4.7,anonstake,101,991000000.0,4657700000.0,3e-06,0.05,False,1699833600000
1593908,celestia,4.7,0base.vc,101,700186129.0,3290874806.3,2e-06,0.05,False,1699833600000
1593909,celestia,4.7,stakepool,101,625037009.0,2937673942.3,2e-06,0.05,False,1699833600000
1593910,celestia,4.7,informalsystems,101,610000000.0,2867000000.0,2e-06,0.05,False,1699833600000
1593911,celestia,4.7,interblockchainservices,101,480550000.0,2258585000.0,1e-06,0.05,False,1699833600000
1593912,celestia,4.7,kubikstaking,101,381600000.0,1793520000.0,1e-06,0.1,False,1699833600000
1593913,celestia,4.7,icosmosdao,101,343917839.0,1616413843.3,1e-06,0.05,False,1699833600000
1593914,celestia,4.7,cosmosspaces,101,318535226.0,1497115562.2,1e-06,0.05,False,1699833600000
1593915,celestia,4.7,pathrocknetwork,101,300000000.0,1410000000.0,1e-06,0.05,False,1699833600000
1593916,celestia,4.7,artifact,101,245600000.0,1154320000.0,1e-06,0.05,False,1699833600000
1593917,celestia,4.7,silent,101,232000000.0,1090400000.0,1e-06,0.05,False,1699833600000
1593918,celestia,4.7,nacioncrypto,101,144752400.0,680336280.0,0.0,0.05,False,1699833600000
1593919,celestia,4.7,ecostake,101,107600000.0,505720000.0,0.0,0.05,False,1699833600000
1593920,celestia,4.7,kaizokulabs,101,101000000.0,474700000.0,0.0,0.05,False,1699833600000
1593921,celestia,4.7,andromedapool,101,66600000.0,313020000.0,0.0,0.05,False,1699833600000
1593922,celestia,4.7,tdata,101,62200000.0,292340000.0,0.0,0.05,False,1699833600000
1593923,celestia,4.7,infstones,101,46000000.0,216200000.0,0.0,0.05,False,1699833600000
1593924,celestia,4.7,stake.works,101,25000000.0,117500000.0,0.0,0.05,False,1699833600000
1593925,celestia,4.7,securesecrets,101,21156375.0,99434962.5,0.0,0.05,False,1699833600000
1593926,celestia,4.7,jabbey,101,17600000.0,82720000.0,0.0,0.05,False,1699833600000
1593927,celestia,4.7,italy,101,17000000.0,79900000.0,0.0,0.05,False,1699833600000
1593928,celestia,4.7,pleaseredelegate,101,15010000.0,70547000.0,0.0,0.05,False,1699833600000
1593929,celestia,4.7,kleomedes,101,13000010.0,61100047.0,0.0,0.05,False,1699833600000
1593930,celestia,4.7,,101,12000000.0,56400000.0,0.0,0.05,False,1699833600000
1593931,celestia,4.7,tessellated,101,11600000.0,54520000.0,0.0,0.05,False,1699833600000
1593932,celestia,4.7,architectnodes,101,9000000.0,42300000.0,0.0,0.05,False,1699833600000
1593933,celestia,4.7,ubikcapital,101,6500000.0,30550000.0,0.0,0.05,False,1699833600000
1593934,celestia,4.7,huginn,101,6300000.0,29610000.0,0.0,0.05,False,1699833600000
1593935,celestia,4.7,oni,101,3000000.0,14100000.0,0.0,0.05,False,1699833600000
1593936,celestia,4.7,eu,101,3000000.0,14100000.0,0.0,0.069,False,1699833600000
1593937,celestia,4.7,cryptonodes.pro,101,2000000.0,9400000.0,0.0,0.05,False,1699833600000
1593938,celestia,4.7,,101,2000000.0,9400000.0,0.0,0.05,True,1699833600000
1593939,celestia,4.7,0eufastvalidator,101,1500000.0,7050000.0,0.0,0.054,False,1699833600000
1593940,celestia,4.7,nodexemperorcelestia,101,1005456.0,4725643.2,0.0,0.05,False,1699833600000
1593941,celestia,4.7,bg0d,101,1000000.0,4700000.0,0.0,0.06,False,1699833600000
1593942,celestia,4.7,powerstaking,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593943,celestia,4.7,sufficientsystems,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593944,celestia,4.7,stakerelax,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593945,celestia,4.7,omniflixnetwork,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593946,celestia,4.7,brick,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593947,celestia,4.7,avril14th,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593948,celestia,4.7,rockx,101,1000000.0,4700000.0,0.0,0.1,False,1699833600000
1593949,celestia,4.7,nodevalidator,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593950,celestia,4.7,squallnetwork,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593951,celestia,4.7,aicdao,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593952,celestia,4.7,mahof,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593953,celestia,4.7,icycro,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593954,celestia,4.7,synergynodes,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593955,celestia,4.7,wave,101,1000000.0,4700000.0,0.0,0.05,False,1699833600000
1593956,celestia,4.7,multiplex,101,1000.0,4700.0,0.0,0.05,False,1699833600000
1593957,celestia,4.27,bitcoinsuisse.com,1,33348163805818.0,142396659450842.84,0.084668,1.0,False,1699790400000
1593958,celestia,4.27,finoaconsensusservices,2,33013686442340.0,140968441108791.78,0.083819,0.1,False,1699790400000
1593959,celestia,4.27,go,3,32846140295151.0,140253019060294.77,0.083394,0.06,False,1699790400000
1593960,celestia,4.27,polychain,4,32326751134177.0,138035227342935.78,0.082075,0.2,False,1699790400000
1593961,celestia,4.27,unit410,5,30378568650128.0,129716488136046.56,0.077129,0.2,False,1699790400000
1593962,celestia,4.27,chorusone,6,21843259945611.0,93270719967758.95,0.055458,0.08,False,1699790400000
1593963,celestia,4.27,coinbasecloud,7,18260510226377.0,77972378666629.78,0.046362,0.1,False,1699790400000
1593964,celestia,4.27,p2p.org,8,18130831804999.0,77418651807345.72,0.046033,0.05,False,1699790400000
1593965,celestia,4.27,littledipper,9,12783231995615.0,54584400621276.05,0.032456,0.2,False,1699790400000
1593966,celestia,4.27,twinstake,10,9996230927312.0,42683906059622.234,0.02538,0.1,False,1699790400000
1593967,celestia,4.27,figment,11,7988614311836.0,34111383111539.715,0.020282,0.1,False,1699790400000
1593968,celestia,4.27,cosmostation,12,7838308856687.0,33469578818053.49,0.019901,0.05,False,1699790400000
1593969,celestia,4.27,cuck.,13,7308713524683.0,31208206750396.406,0.018556,0.05,False,1699790400000
1593970,celestia,4.27,popsteam,14,6266410827315.0,26757574232635.047,0.01591,0.05,False,1699790400000
1593971,celestia,4.27,xprv,15,5493937871374.0,23459114710766.977,0.013949,0.05,False,1699790400000
1593972,celestia,4.27,nodes.guru,16,5335241132521.0,22781479635864.668,0.013546,0.05,False,1699790400000
1593973,celestia,4.27,hextechnologies,17,5070247459312.0,21649956651262.24,0.012873,0.1,False,1699790400000
1593974,celestia,4.27,senggigi,18,5017021100688.0,21422680099937.76,0.012738,1.0,False,1699790400000
1593975,celestia,4.27,imperator.co,19,4926777106449.0,21037338244537.227,0.012509,0.05,False,1699790400000
1593976,celestia,4.27,binarybuilders,20,4220203183618.0,18020267594048.86,0.010715,0.05,False,1699790400000
1593977,celestia,4.27,stakingfacilities,21,4199911488846.0,17933622057372.418,0.010663,0.08,False,1699790400000
1593978,celestia,4.27,notional,22,4162048997134.0,17771949217762.18,0.010567,0.0969,False,1699790400000
1593979,celestia,4.27,nocturnallabs,23,4111712065316.0,17557010518899.318,0.010439,0.05,False,1699790400000
1593980,celestia,4.27,qubelabs,24,3921291639750.0,16743915301732.498,0.009956,0.05,False,1699790400000
1593981,celestia,4.27,polkachu.com,25,3802400905899.0,16236251868188.729,0.009654,0.05,False,1699790400000
1593982,celestia,4.27,ai,26,3443102958222.0,14702049631607.94,0.008742,0.05,False,1699790400000
1593983,celestia,4.27,zkvalidator,27,3319226576690.0,14173097482466.3,0.008427,0.1,False,1699790400000
1593984,celestia,4.27,upnode,28,3183828099582.0,13594945985215.14,0.008083,0.05,False,1699790400000
1593985,celestia,4.27,validatus,29,3042959166393.0,12993435640498.11,0.007726,0.05,False,1699790400000
1593986,celestia,4.27,keplr,30,3034503265442.0,12957328943437.338,0.007704,0.05,False,1699790400000
1593987,celestia,4.27,mzonder,31,3016804327040.0,12881754476460.8,0.007659,0.09,False,1699790400000
1593988,celestia,4.27,stakewithus,32,2882551288818.0,12308494003252.86,0.007319,0.05,False,1699790400000
1593989,celestia,4.27,baza,33,2748689178125.0,11736902790593.748,0.006979,0.05,False,1699790400000
1593990,celestia,4.27,blackblocks,34,2685875153945.0,11468686907345.148,0.006819,0.05,False,1699790400000
1593991,celestia,4.27,lavender.fivenodes,35,1650989028002.0,7049723149568.539,0.004192,0.05,False,1699790400000
1593992,celestia,4.27,alphab.ai,36,1606304708950.0,6858921107216.499,0.004078,0.05,False,1699790400000
1593993,celestia,4.27,stakecito,37,1581857370459.0,6754530971859.93,0.004016,0.05,False,1699790400000
1593994,celestia,4.27,easy2stake,38,1566513945130.0,6689014545705.1,0.003977,0.06,False,1699790400000
1593995,celestia,4.27,bharvest,39,1511608827656.0,6454569694091.119,0.003838,0.1,False,1699790400000
1593996,celestia,4.27,latamnodes,40,1439874441454.0,6148263865008.579,0.003656,0.05,False,1699790400000
1593997,celestia,4.27,gunter,41,1362734752247.0,5818877392094.689,0.00346,0.05,False,1699790400000
1593998,celestia,4.27,allnodes,42,1095986698056.0,4679863200699.119,0.002783,0.05,False,1699790400000
1593999,celestia,4.27,frens,43,1080362294101.0,4613146995811.27,0.002743,0.05,False,1699790400000
1594000,celestia,4.27,nakoturk,44,1073588615932.0,4584223390029.64,0.002726,0.05,False,1699790400000
1594001,celestia,4.27,kjnodes.com,45,1052393925378.0,4493722061364.06,0.002672,0.05,False,1699790400000
1594002,celestia,4.27,brightlystake,46,1048265636949.0,4476094269772.2295,0.002661,0.05,False,1699790400000
1594003,celestia,4.27,cryptocrewvalidators,47,1043453850262.0,4455547940618.739,0.002649,0.05,False,1699790400000
1594004,celestia,4.27,everstake,48,909278528889.0,3882619318356.03,0.002309,0.1,False,1699790400000
1594005,celestia,4.27,nodeguardians,49,907979765717.0,3877073599611.59,0.002305,0.05,False,1699790400000
1594006,celestia,4.27,forbole,50,871280290640.0,3720366841032.8,0.002212,0.05,False,1699790400000
1594007,celestia,4.27,nodestake,51,860709402808.0,3675229149990.16,0.002185,0.05,False,1699790400000
1594008,celestia,4.27,enigma,52,798967032584.0,3411589229133.6797,0.002029,0.05,False,1699790400000
1594009,celestia,4.27,stakelab,53,657334484624.0,2806818249344.4795,0.001669,0.05,False,1699790400000
1594010,celestia,4.27,kiln,54,632444580609.0,2700538359200.4297,0.001606,0.08,False,1699790400000
1594011,celestia,4.27,larryengineer,55,595621419177.0,2543303459885.7896,0.001512,0.05,False,1699790400000
1594012,celestia,4.27,stakin,56,591293862271.0,2524824791897.17,0.001501,0.05,False,1699790400000
1594013,celestia,4.27,w3.hitchhiker,57,588184036745.0,2511545836901.15,0.001493,0.05,False,1699790400000
1594014,celestia,4.27,swissstaking,58,562082789668.0,2400093511882.36,0.001427,0.05,False,1699790400000
1594015,celestia,4.27,bwarelabs,59,560652366761.0,2393985606069.4697,0.001423,0.05,False,1699790400000
1594016,celestia,4.27,nysa.network,60,526907276623.0,2249894071180.21,0.001338,0.07,False,1699790400000
1594017,celestia,4.27,01node,61,525391664324.0,2243422406663.48,0.001334,0.05,False,1699790400000
1594018,celestia,4.27,lemniscap,62,524289968800.0,2238718166776.0,0.001331,0.05,False,1699790400000
1594019,celestia,4.27,crosnest,63,520874045611.0,2224132174758.9697,0.001322,0.05,False,1699790400000
1594020,celestia,4.27,blockdaemon,64,517505538051.0,2209748647477.77,0.001314,0.05,False,1699790400000
1594021,celestia,4.27,chainodetech,65,508262194744.0,2170279571556.88,0.00129,0.05,False,1699790400000
1594022,celestia,4.27,meria,66,491150520455.0,2097212722342.85,0.001247,0.05,False,1699790400000
1594023,celestia,4.27,freshstaking,67,489601948833.0,2090600321516.91,0.001243,0.05,False,1699790400000
1594024,celestia,4.27,moonlet,68,487480664160.0,2081542435963.1997,0.001238,0.05,False,1699790400000
1594025,celestia,4.27,stakesquid,69,472911258126.0,2019331072198.02,0.001201,0.06,False,1699790400000
1594026,celestia,4.27,stakely.io,70,456915763048.0,1951030308214.9597,0.00116,0.05,False,1699790400000
1594027,celestia,4.27,wavefive,71,455594076798.0,1945386707927.4597,0.001157,0.1,False,1699790400000
1594028,celestia,4.27,conqueror,72,448692638749.0,1915917567458.2295,0.001139,0.05,False,1699790400000
1594029,celestia,4.27,validatrium.com,73,447666766980.0,1911537095004.6,0.001137,0.05,False,1699790400000
1594030,celestia,4.27,activenodes,74,444516671353.0,1898086186677.3096,0.001129,0.05,False,1699790400000
1594031,celestia,4.27,cumulo,75,443182224292.0,1892388097726.84,0.001125,0.05,False,1699790400000
1594032,celestia,4.27,ryabina,76,442047924239.0,1887544636500.5295,0.001122,0.05,False,1699790400000
1594033,celestia,4.27,staking4all,77,437443980934.0,1867885798588.18,0.001111,0.05,False,1699790400000
1594034,celestia,4.27,kingsuper,78,436219818686.0,1862658625789.2195,0.001108,0.05,False,1699790400000
1594035,celestia,4.27,bitnordic,79,430127804262.0,1836645724198.7395,0.001092,0.05,False,1699790400000
1594036,celestia,4.27,0xfury,80,427994564948.0,1827536792327.9597,0.001087,0.08,False,1699790400000
1594037,celestia,4.27,stakingcabin,81,427741361470.0,1826455613476.9,0.001086,0.05,False,1699790400000
1594038,celestia,4.27,suntzu,82,426158940973.0,1819698677954.7097,0.001082,0.08,False,1699790400000
1594039,celestia,4.27,neoprom,83,424726226730.0,1813580988137.1,0.001078,0.12,False,1699790400000
1594040,celestia,4.27,quantumcore,84,422535207022.0,1804225333983.94,0.001073,0.12,False,1699790400000
1594041,celestia,4.27,stakerspace,85,422430766142.0,1803779371426.34,0.001073,0.05,False,1699790400000
1594042,celestia,4.27,counterpoint,86,420901498925.0,1797249400409.7498,0.001069,0.05,False,1699790400000
1594043,celestia,4.27,spidey,87,418021848154.0,1784953291617.5798,0.001061,0.05,False,1699790400000
1594044,celestia,4.27,dsrv,88,417146063630.0,1781213691700.1,0.001059,0.1,False,1699790400000
1594045,celestia,4.27,maplenodes,89,416285989200.0,1777541173883.9998,0.001057,0.08,False,1699790400000
1594046,celestia,4.27,neuler,90,415728436353.0,1775160423227.3098,0.001056,0.12,False,1699790400000
1594047,celestia,4.27,contributiondao,91,415443469838.0,1773943616208.2598,0.001055,0.1,False,1699790400000
1594048,celestia,4.27,staked,92,415043297122.0,1772234878710.94,0.001054,0.1,False,1699790400000
1594049,celestia,4.27,amsolutions,93,414627491103.0,1770459387009.8098,0.001053,0.1,False,1699790400000
1594050,celestia,4.27,lowfeevalidation,94,414024320136.0,1767883846980.7195,0.001051,0.12,False,1699790400000
1594051,celestia,4.27,kooltek68,95,412452124620.0,1761170572127.4,0.001047,0.05,False,1699790400000
1594052,celestia,4.27,gpvalidator,96,411512447169.0,1757158149411.63,0.001045,0.1,False,1699790400000
1594053,celestia,4.27,blockscope.net,97,411395004107.0,1756656667536.89,0.001044,0.05,False,1699790400000
1594054,celestia,4.27,4sv,98,410423007752.0,1752506243101.0398,0.001042,0.1,False,1699790400000
1594055,celestia,4.27,moonli.me,99,410364087185.0,1752254652279.9497,0.001042,0.1,False,1699790400000
1594056,celestia,4.27,bloclick,100,409388634037.0,1748089467337.9895,0.001039,0.1,False,1699790400000
1594057,celestia,4.27,nodersteam,101,403104826400.0,1721257608727.9998,0.001023,0.1,False,1699790400000
1594058,celestia,4.27,stakeme,101,350201689110.0,1495361212499.7,0.000889,0.1,False,1699790400000
1594059,celestia,4.27,galaxydigital,101,350000100000.0,1494500426999.9998,0.000889,0.05,False,1699790400000
1594060,celestia,4.27,,101,77343972029.0,330258760563.82996,0.000196,0.05,False,1699790400000
1594061,celestia,4.27,chainflow,101,66665670000.0,284662410900.0,0.000169,0.05,False,1699790400000
