,chain,chain_price,voter,rank,token,asset_value,voting_power,commission,jailed,record_time
7025588,nyx,0.176682,imperator.co,31,858995645000,151769068549.89,0.017355,0.05,False,1699833600000
7025589,nyx,0.176682,polkachu.com,32,759584670000,134204938664.94,0.015347,0.05,False,1699833600000
7025590,nyx,0.176682,nymfans,33,478801000000,84595518282.0,0.009674,0.1,False,1699833600000
7025591,nyx,0.176682,,35,11060000010,1954102921.76682,0.000223,0.1,True,1699833600000
7025592,nyx,0.176682,,35,40000000,7067280.0,1e-06,0.1,True,1699833600000
7025593,nyx,0.176682,,35,38950951,6881931.924582,1e-06,0.05,True,1699833600000
7025594,nyx,0.176682,rockawayxinfra,34,9000000,1590138.0,0.0,0.05,False,1699833600000
7025595,nyx,0.173368,nodes.guru,1,1799415035000,311960985787.88,0.036355,0.05,False,1699790400000
7025596,nyx,0.173368,figment,2,1798057010000,311725547709.68,0.036328,0.1,False,1699790400000
7025597,nyx,0.173368,merak.run,3,1798054043360,311725033389.23645,0.036328,0.1,False,1699790400000
7025598,nyx,0.173368,swissstaking,4,1798054010000,311725027605.68,0.036328,0.05,False,1699790400000
7025599,nyx,0.173368,ezstaking.io,5,1798054001676,311725026162.56476,0.036328,0.05,False,1699790400000
7025600,nyx,0.173368,greenfield,6,1798054000000,311725025872.0,0.036328,0.1,False,1699790400000
7025601,nyx,0.173368,p2p.org,7,1798053000100,311724852521.3368,0.036328,0.1,False,1699790400000
7025602,nyx,0.173368,commodum,8,1798053000000,311724852504.0,0.036328,0.05,False,1699790400000
7025603,nyx,0.173368,pathrocknetwork,9,1798052000000,311724679136.0,0.036328,0.1,False,1699790400000
7025604,nyx,0.173368,testnetrun,10,1798052000000,311724679136.0,0.036328,0.1,False,1699790400000
7025605,nyx,0.173368,tpt,11,1798048000000,311723985664.0,0.036328,0.1,False,1699790400000
7025606,nyx,0.173368,throbac,12,1798046025000,311723643262.2,0.036328,0.1,False,1699790400000
7025607,nyx,0.173368,blockfendgenesislabs,13,1788039099894,309988762670.423,0.036126,0.05,False,1699790400000
7025608,nyx,0.173368,cosmostation,14,1769495149781,306773835127.2324,0.035751,0.1,False,1699790400000
7025609,nyx,0.173368,ai,15,1561390000000,270695061520.0,0.031546,0.05,False,1699790400000
7025610,nyx,0.173368,fairstaking,16,1556809995000,269901035213.16,0.031454,0.1,False,1699790400000
7025611,nyx,0.173368,provalidator,17,1554545110000,269508376630.48,0.031408,0.05,False,1699790400000
7025612,nyx,0.173368,hashquark,18,1546915000000,268185559720.0,0.031254,0.1,False,1699790400000
7025613,nyx,0.173368,lemniscap,19,1515098270000,262669556873.36,0.030611,0.1,False,1699790400000
7025614,nyx,0.173368,edenblock,20,1515084195000,262667116718.76,0.030611,0.1,False,1699790400000
7025615,nyx,0.173368,a16z,21,1515034285000,262658463921.88,0.03061,0.1,False,1699790400000
7025616,nyx,0.173368,nocturnallabs,22,1467666000000,254446319088.0,0.029653,0.1,False,1699790400000
7025617,nyx,0.173368,nodeguardians,23,1454760000152,252208831706.35193,0.029392,0.05,False,1699790400000
7025618,nyx,0.173368,vladiatorlabs.io,24,1424749000000,247005884632.0,0.028786,0.1,False,1699790400000
7025619,nyx,0.173368,,25,1402972050000,243230458364.4,0.028346,0.1,False,1699790400000
7025620,nyx,0.173368,,26,1320845000000,228992255960.0,0.026686,0.1,False,1699790400000
7025621,nyx,0.173368,forbole,27,1173733980000,203487912644.64,0.023714,0.1,False,1699790400000
7025622,nyx,0.173368,polychain,28,1154741980001,200195307588.81335,0.02333,0.2,False,1699790400000
7025623,nyx,0.173368,ping,29,1140040000000,197646454720.0,0.023033,0.1,False,1699790400000
7025624,nyx,0.173368,chorusone,30,957753580000,166043822657.44,0.01935,0.05,False,1699790400000
7025625,nyx,0.173368,imperator.co,31,858995645000,148922356982.36,0.017355,0.05,False,1699790400000
7025626,nyx,0.173368,polkachu.com,32,759584670000,131687675068.56,0.015347,0.05,False,1699790400000
7025627,nyx,0.173368,nymfans,33,478801000000,83008771768.0,0.009674,0.1,False,1699790400000
7025628,nyx,0.173368,,35,11060000010,1917450081.73368,0.000223,0.1,True,1699790400000
7025629,nyx,0.173368,,35,40000000,6934720.0,1e-06,0.1,True,1699790400000
7025630,nyx,0.173368,,35,38950951,6752848.472968,1e-06,0.05,True,1699790400000
7025631,nyx,0.173368,rockawayxinfra,34,9000000,1560312.0,0.0,0.05,False,1699790400000
7025632,nyx,0.174446,nodes.guru,1,1799415035000,313900755195.61,0.036355,0.05,False,1699747200000
7025633,nyx,0.174446,figment,2,1798057010000,313663853166.45996,0.036328,0.1,False,1699747200000
7025634,nyx,0.174446,merak.run,3,1798054043360,313663335647.9785,0.036328,0.1,False,1699747200000
7025635,nyx,0.174446,swissstaking,4,1798054010000,313663329828.45996,0.036328,0.05,False,1699747200000
7025636,nyx,0.174446,ezstaking.io,5,1798054001676,313663328376.37146,0.036328,0.05,False,1699747200000
7025637,nyx,0.174446,greenfield,6,1798054000000,313663328084.0,0.036328,0.1,False,1699747200000
7025638,nyx,0.174446,p2p.org,7,1798053000100,313663153655.4446,0.036328,0.1,False,1699747200000
7025639,nyx,0.174446,commodum,8,1798053000000,313663153638.0,0.036328,0.05,False,1699747200000
7025640,nyx,0.174446,pathrocknetwork,9,1798052000000,313662979192.0,0.036328,0.1,False,1699747200000
7025641,nyx,0.174446,testnetrun,10,1798052000000,313662979192.0,0.036328,0.1,False,1699747200000
7025642,nyx,0.174446,tpt,11,1798048000000,313662281408.0,0.036328,0.1,False,1699747200000
7025643,nyx,0.174446,throbac,12,1798046025000,313661936877.14996,0.036328,0.1,False,1699747200000
7025644,nyx,0.174446,blockfendgenesislabs,13,1788039099894,311916268820.1087,0.036126,0.05,False,1699747200000
7025645,nyx,0.174446,cosmostation,14,1769495149781,308681350898.6963,0.035751,0.1,False,1699747200000
7025646,nyx,0.174446,ai,15,1561390000000,272378239939.99997,0.031546,0.05,False,1699747200000
7025647,nyx,0.174446,fairstaking,16,1556809995000,271579276387.77,0.031454,0.1,False,1699747200000
7025648,nyx,0.174446,provalidator,17,1554545110000,271184176259.06,0.031408,0.05,False,1699747200000
7025649,nyx,0.174446,hashquark,18,1546915000000,269853134089.99997,0.031254,0.1,False,1699747200000
7025650,nyx,0.174446,lemniscap,19,1515098270000,264302832808.42,0.030611,0.1,False,1699747200000
7025651,nyx,0.174446,edenblock,20,1515084195000,264300377480.96997,0.030611,0.1,False,1699747200000
7025652,nyx,0.174446,a16z,21,1515034285000,264291670881.11,0.03061,0.1,False,1699747200000
7025653,nyx,0.174446,nocturnallabs,22,1467666000000,256028463036.0,0.029653,0.1,False,1699747200000
7025654,nyx,0.174446,nodeguardians,23,1454760000152,253777062986.51575,0.029392,0.05,False,1699747200000
7025655,nyx,0.174446,vladiatorlabs.io,24,1424749000000,248541764054.0,0.028786,0.1,False,1699747200000
7025656,nyx,0.174446,,25,1402972050000,244742862234.3,0.028346,0.1,False,1699747200000
7025657,nyx,0.174446,,26,1320845000000,230416126870.0,0.026686,0.1,False,1699747200000
7025658,nyx,0.174446,forbole,27,1173733980000,204753197875.08,0.023714,0.1,False,1699747200000
7025659,nyx,0.174446,polychain,28,1154741980001,201440119443.25443,0.02333,0.2,False,1699747200000
7025660,nyx,0.174446,ping,29,1140040000000,198875417840.0,0.023033,0.1,False,1699747200000
7025661,nyx,0.174446,chorusone,30,957753580000,167076281016.68,0.01935,0.05,False,1699747200000
7025662,nyx,0.174446,imperator.co,31,858995645000,149848354287.66998,0.017355,0.05,False,1699747200000
7025663,nyx,0.174446,polkachu.com,32,759584670000,132506507342.82,0.015347,0.05,False,1699747200000
7025664,nyx,0.174446,nymfans,33,478801000000,83524919246.0,0.009674,0.1,False,1699747200000
7025665,nyx,0.174446,,35,11060000010,1929372761.74446,0.000223,0.1,True,1699747200000
7025666,nyx,0.174446,,35,40000000,6977840.0,1e-06,0.1,True,1699747200000
7025667,nyx,0.174446,,35,38950951,6794837.598146,1e-06,0.05,True,1699747200000
7025668,nyx,0.174446,rockawayxinfra,34,9000000,1570014.0,0.0,0.05,False,1699747200000
7025669,nyx,0.159975,nodes.guru,1,1799415035000,287861420224.125,0.036355,0.05,False,1699704000000
7025670,nyx,0.159975,figment,2,1798057010000,287644170174.75,0.036328,0.1,False,1699704000000
7025671,nyx,0.159975,merak.run,3,1798054043360,287643695586.516,0.036328,0.1,False,1699704000000
7025672,nyx,0.159975,swissstaking,4,1798054010000,287643690249.75,0.036328,0.05,False,1699704000000
7025673,nyx,0.159975,ezstaking.io,5,1798054001676,287643688918.1181,0.036328,0.05,False,1699704000000
7025674,nyx,0.159975,greenfield,6,1798054000000,287643688650.0,0.036328,0.1,False,1699704000000
7025675,nyx,0.159975,p2p.org,7,1798053000100,287643528690.9975,0.036328,0.1,False,1699704000000
7025676,nyx,0.159975,commodum,8,1798053000000,287643528675.0,0.036328,0.05,False,1699704000000
7025677,nyx,0.159975,pathrocknetwork,9,1798052000000,287643368700.0,0.036328,0.1,False,1699704000000
7025678,nyx,0.159975,testnetrun,10,1798052000000,287643368700.0,0.036328,0.1,False,1699704000000
7025679,nyx,0.159975,tpt,11,1798048000000,287642728800.0,0.036328,0.1,False,1699704000000
7025680,nyx,0.159975,throbac,12,1798046025000,287642412849.375,0.036328,0.1,False,1699704000000
7025681,nyx,0.159975,blockfendgenesislabs,13,1788039099894,286041555005.54266,0.036126,0.05,False,1699704000000
7025682,nyx,0.159975,cosmostation,14,1769495149781,283074986586.2155,0.035751,0.1,False,1699704000000
7025683,nyx,0.159975,ai,15,1561390000000,249783365250.0,0.031546,0.05,False,1699704000000
7025684,nyx,0.159975,fairstaking,16,1556809995000,249050678950.125,0.031454,0.1,False,1699704000000
7025685,nyx,0.159975,provalidator,17,1554545110000,248688353972.25,0.031408,0.05,False,1699704000000
7025686,nyx,0.159975,hashquark,18,1546915000000,247467727125.0,0.031254,0.1,False,1699704000000
7025687,nyx,0.159975,lemniscap,19,1515098270000,242377845743.25,0.030611,0.1,False,1699704000000
7025688,nyx,0.159975,edenblock,20,1515084195000,242375594095.125,0.030611,0.1,False,1699704000000
7025689,nyx,0.159975,a16z,21,1515034285000,242367609742.875,0.03061,0.1,False,1699704000000
7025690,nyx,0.159975,nocturnallabs,22,1467666000000,234789868350.0,0.029653,0.1,False,1699704000000
7025691,nyx,0.159975,nodeguardians,23,1454760000152,232725231024.31625,0.029392,0.05,False,1699704000000
7025692,nyx,0.159975,vladiatorlabs.io,24,1424749000000,227924221275.0,0.028786,0.1,False,1699704000000
7025693,nyx,0.159975,,25,1402972050000,224440453698.75,0.028346,0.1,False,1699704000000
7025694,nyx,0.159975,,26,1320845000000,211302178875.0,0.026686,0.1,False,1699704000000
7025695,nyx,0.159975,forbole,27,1173733980000,187768093450.5,0.023714,0.1,False,1699704000000
7025696,nyx,0.159975,polychain,28,1154741980001,184729848250.65997,0.02333,0.2,False,1699704000000
7025697,nyx,0.159975,ping,29,1140040000000,182377899000.0,0.023033,0.1,False,1699704000000
7025698,nyx,0.159975,chorusone,30,957753580000,153216628960.5,0.01935,0.05,False,1699704000000
7025699,nyx,0.159975,imperator.co,31,858995645000,137417828308.875,0.017355,0.05,False,1699704000000
7025700,nyx,0.159975,polkachu.com,32,759584670000,121514557583.25,0.015347,0.05,False,1699704000000
7025701,nyx,0.159975,nymfans,33,478801000000,76596189975.0,0.009674,0.1,False,1699704000000
7025702,nyx,0.159975,,35,11060000010,1769323501.59975,0.000223,0.1,True,1699704000000
7025703,nyx,0.159975,,35,40000000,6399000.0,1e-06,0.1,True,1699704000000
7025704,nyx,0.159975,,35,38950951,6231178.386225,1e-06,0.05,True,1699704000000
7025705,nyx,0.159975,rockawayxinfra,34,9000000,1439775.0,0.0,0.05,False,1699704000000
7025706,nyx,0.160243,nodes.guru,1,1799415035000,288343663453.505,0.036355,0.05,False,1699660800000
7025707,nyx,0.160243,figment,2,1798057010000,288126049453.43,0.036328,0.1,False,1699660800000
7025708,nyx,0.160243,merak.run,3,1798054043360,288125574070.1365,0.036328,0.1,False,1699660800000
7025709,nyx,0.160243,swissstaking,4,1798054010000,288125568724.43,0.036328,0.05,False,1699660800000
7025710,nyx,0.160243,ezstaking.io,5,1798054001676,288125567390.56726,0.036328,0.05,False,1699660800000
7025711,nyx,0.160243,greenfield,6,1798054000000,288125567122.0,0.036328,0.1,False,1699660800000
7025712,nyx,0.160243,p2p.org,7,1798053000100,288125406895.0243,0.036328,0.1,False,1699660800000
7025713,nyx,0.160243,commodum,8,1798053000000,288125406879.0,0.036328,0.05,False,1699660800000
7025714,nyx,0.160243,pathrocknetwork,9,1798052000000,288125246636.0,0.036328,0.1,False,1699660800000
7025715,nyx,0.160243,testnetrun,10,1798052000000,288125246636.0,0.036328,0.1,False,1699660800000
7025716,nyx,0.160243,tpt,11,1798048000000,288124605664.0,0.036328,0.1,False,1699660800000
7025717,nyx,0.160243,throbac,12,1798046025000,288124289184.075,0.036328,0.1,False,1699660800000
7025718,nyx,0.160243,blockfendgenesislabs,13,1788039099894,286520749484.3142,0.036126,0.05,False,1699660800000
7025719,nyx,0.160243,cosmostation,14,1769495149781,283549211286.35675,0.035751,0.1,False,1699660800000
7025720,nyx,0.160243,ai,15,1561390000000,250201817770.0,0.031546,0.05,False,1699660800000
7025721,nyx,0.160243,fairstaking,16,1556809995000,249467904028.785,0.031454,0.1,False,1699660800000
7025722,nyx,0.160243,provalidator,17,1554545110000,249104972061.73,0.031408,0.05,False,1699660800000
7025723,nyx,0.160243,hashquark,18,1546915000000,247882300345.0,0.031254,0.1,False,1699660800000
7025724,nyx,0.160243,lemniscap,19,1515098270000,242783892079.61,0.030611,0.1,False,1699660800000
7025725,nyx,0.160243,edenblock,20,1515084195000,242781636659.385,0.030611,0.1,False,1699660800000
7025726,nyx,0.160243,a16z,21,1515034285000,242773638931.255,0.03061,0.1,False,1699660800000
7025727,nyx,0.160243,nocturnallabs,22,1467666000000,235183202838.0,0.029653,0.1,False,1699660800000
7025728,nyx,0.160243,nodeguardians,23,1454760000152,233115106704.35693,0.029392,0.05,False,1699660800000
7025729,nyx,0.160243,vladiatorlabs.io,24,1424749000000,228306054007.0,0.028786,0.1,False,1699660800000
7025730,nyx,0.160243,,25,1402972050000,224816450208.15,0.028346,0.1,False,1699660800000
7025731,nyx,0.160243,,26,1320845000000,211656165335.0,0.026686,0.1,False,1699660800000
7025732,nyx,0.160243,forbole,27,1173733980000,188082654157.14,0.023714,0.1,False,1699660800000
7025733,nyx,0.160243,polychain,28,1154741980001,185039319101.30023,0.02333,0.2,False,1699660800000
7025734,nyx,0.160243,ping,29,1140040000000,182683429720.0,0.023033,0.1,False,1699660800000
7025735,nyx,0.160243,chorusone,30,957753580000,153473306919.94,0.01935,0.05,False,1699660800000
7025736,nyx,0.160243,imperator.co,31,858995645000,137648039141.735,0.017355,0.05,False,1699660800000
7025737,nyx,0.160243,polkachu.com,32,759584670000,121718126274.81,0.015347,0.05,False,1699660800000
7025738,nyx,0.160243,nymfans,33,478801000000,76724508643.0,0.009674,0.1,False,1699660800000
7025739,nyx,0.160243,,35,11060000010,1772287581.60243,0.000223,0.1,True,1699660800000
7025740,nyx,0.160243,,35,40000000,6409720.0,1e-06,0.1,True,1699660800000
7025741,nyx,0.160243,,35,38950951,6241617.2410929995,1e-06,0.05,True,1699660800000
7025742,nyx,0.160243,rockawayxinfra,34,9000000,1442187.0,0.0,0.05,False,1699660800000
7025743,nyx,0.158253,nodes.guru,1,1799415035000,284762827533.855,0.036355,0.05,False,1699617600000
7025744,nyx,0.158253,figment,2,1798057010000,284547916003.53,0.036328,0.1,False,1699617600000
7025745,nyx,0.158253,merak.run,3,1798054043360,284547446523.8501,0.036328,0.1,False,1699617600000
7025746,nyx,0.158253,swissstaking,4,1798054010000,284547441244.53,0.036328,0.05,False,1699617600000
7025747,nyx,0.158253,ezstaking.io,5,1798054001676,284547439927.23206,0.036328,0.05,False,1699617600000
7025748,nyx,0.158253,greenfield,6,1798054000000,284547439662.0,0.036328,0.1,False,1699617600000
7025749,nyx,0.158253,p2p.org,7,1798053000100,284547281424.8253,0.036328,0.1,False,1699617600000
7025750,nyx,0.158253,commodum,8,1798053000000,284547281409.0,0.036328,0.05,False,1699617600000
7025751,nyx,0.158253,pathrocknetwork,9,1798052000000,284547123156.0,0.036328,0.1,False,1699617600000
7025752,nyx,0.158253,testnetrun,10,1798052000000,284547123156.0,0.036328,0.1,False,1699617600000
7025753,nyx,0.158253,tpt,11,1798048000000,284546490144.0,0.036328,0.1,False,1699617600000
7025754,nyx,0.158253,throbac,12,1798046025000,284546177594.325,0.036328,0.1,False,1699617600000
7025755,nyx,0.158253,blockfendgenesislabs,13,1788039099894,282962551675.5252,0.036126,0.05,False,1699617600000
7025756,nyx,0.158253,cosmostation,14,1769495149781,280027915938.2926,0.035751,0.1,False,1699617600000
7025757,nyx,0.158253,ai,15,1561390000000,247094651670.0,0.031546,0.05,False,1699617600000
7025758,nyx,0.158253,fairstaking,16,1556809995000,246369852138.73505,0.031454,0.1,False,1699617600000
7025759,nyx,0.158253,provalidator,17,1554545110000,246011427292.83,0.031408,0.05,False,1699617600000
7025760,nyx,0.158253,hashquark,18,1546915000000,244803939495.0,0.031254,0.1,False,1699617600000
7025761,nyx,0.158253,lemniscap,19,1515098270000,239768846522.31,0.030611,0.1,False,1699617600000
7025762,nyx,0.158253,edenblock,20,1515084195000,239766619111.33505,0.030611,0.1,False,1699617600000
7025763,nyx,0.158253,a16z,21,1515034285000,239758720704.105,0.03061,0.1,False,1699617600000
7025764,nyx,0.158253,nocturnallabs,22,1467666000000,232262547498.0,0.029653,0.1,False,1699617600000
7025765,nyx,0.158253,nodeguardians,23,1454760000152,230220134304.05447,0.029392,0.05,False,1699617600000
7025766,nyx,0.158253,vladiatorlabs.io,24,1424749000000,225470803497.0,0.028786,0.1,False,1699617600000
7025767,nyx,0.158253,,25,1402972050000,222024535828.65,0.028346,0.1,False,1699617600000
7025768,nyx,0.158253,,26,1320845000000,209027683785.0,0.026686,0.1,False,1699617600000
7025769,nyx,0.158253,forbole,27,1173733980000,185746923536.94,0.023714,0.1,False,1699617600000
7025770,nyx,0.158253,polychain,28,1154741980001,182741382561.09827,0.02333,0.2,False,1699617600000
7025771,nyx,0.158253,ping,29,1140040000000,180414750120.0,0.023033,0.1,False,1699617600000
7025772,nyx,0.158253,chorusone,30,957753580000,151567377295.74,0.01935,0.05,False,1699617600000
7025773,nyx,0.158253,imperator.co,31,858995645000,135938637808.185,0.017355,0.05,False,1699617600000
7025774,nyx,0.158253,polkachu.com,32,759584670000,120206552781.51,0.015347,0.05,False,1699617600000
7025775,nyx,0.158253,nymfans,33,478801000000,75771694653.0,0.009674,0.1,False,1699617600000
7025776,nyx,0.158253,,35,11060000010,1750278181.58253,0.000223,0.1,True,1699617600000
7025777,nyx,0.158253,,35,40000000,6330120.0,1e-06,0.1,True,1699617600000
7025778,nyx,0.158253,,35,38950951,6164104.848603,1e-06,0.05,True,1699617600000
7025779,nyx,0.158253,rockawayxinfra,34,9000000,1424277.0,0.0,0.05,False,1699617600000
7025780,nyx,0.156832,nodes.guru,1,1799415035000,282205858769.12,0.036355,0.05,False,1699574400000
7025781,nyx,0.156832,figment,2,1798057010000,281992876992.32,0.036328,0.1,False,1699574400000
7025782,nyx,0.156832,merak.run,3,1798054043360,281992411728.23553,0.036328,0.1,False,1699574400000
7025783,nyx,0.156832,swissstaking,4,1798054010000,281992406496.32,0.036328,0.05,False,1699574400000
7025784,nyx,0.156832,ezstaking.io,5,1798054001676,281992405190.8504,0.036328,0.05,False,1699574400000
7025785,nyx,0.156832,greenfield,6,1798054000000,281992404928.0,0.036328,0.1,False,1699574400000
7025786,nyx,0.156832,p2p.org,7,1798053000100,281992248111.6832,0.036328,0.1,False,1699574400000
7025787,nyx,0.156832,commodum,8,1798053000000,281992248096.0,0.036328,0.05,False,1699574400000
7025788,nyx,0.156832,pathrocknetwork,9,1798052000000,281992091264.0,0.036328,0.1,False,1699574400000
7025789,nyx,0.156832,testnetrun,10,1798052000000,281992091264.0,0.036328,0.1,False,1699574400000
7025790,nyx,0.156832,tpt,11,1798048000000,281991463936.0,0.036328,0.1,False,1699574400000
7025791,nyx,0.156832,throbac,12,1798046025000,281991154192.8,0.036328,0.1,False,1699574400000
7025792,nyx,0.156832,blockfendgenesislabs,13,1788039099894,280421748114.5758,0.036126,0.05,False,1699574400000
7025793,nyx,0.156832,cosmostation,14,1769495149781,277513463330.4538,0.035751,0.1,False,1699574400000
7025794,nyx,0.156832,ai,15,1561390000000,244875916480.0,0.031546,0.05,False,1699574400000
7025795,nyx,0.156832,fairstaking,16,1556809995000,244157625135.84,0.031454,0.1,False,1699574400000
7025796,nyx,0.156832,provalidator,17,1554545110000,243802418691.52,0.031408,0.05,False,1699574400000
7025797,nyx,0.156832,hashquark,18,1546915000000,242605773280.0,0.031254,0.1,False,1699574400000
7025798,nyx,0.156832,lemniscap,19,1515098270000,237615891880.64,0.030611,0.1,False,1699574400000
7025799,nyx,0.156832,edenblock,20,1515084195000,237613684470.24,0.030611,0.1,False,1699574400000
7025800,nyx,0.156832,a16z,21,1515034285000,237605856985.12,0.03061,0.1,False,1699574400000
7025801,nyx,0.156832,nocturnallabs,22,1467666000000,230176994112.0,0.029653,0.1,False,1699574400000
7025802,nyx,0.156832,nodeguardians,23,1454760000152,228152920343.83847,0.029392,0.05,False,1699574400000
7025803,nyx,0.156832,vladiatorlabs.io,24,1424749000000,223446235168.0,0.028786,0.1,False,1699574400000
7025804,nyx,0.156832,,25,1402972050000,220030912545.6,0.028346,0.1,False,1699574400000
7025805,nyx,0.156832,,26,1320845000000,207150763040.0,0.026686,0.1,False,1699574400000
7025806,nyx,0.156832,forbole,27,1173733980000,184079047551.36,0.023714,0.1,False,1699574400000
7025807,nyx,0.156832,polychain,28,1154741980001,181100494207.51685,0.02333,0.2,False,1699574400000
7025808,nyx,0.156832,ping,29,1140040000000,178794753280.0,0.023033,0.1,False,1699574400000
7025809,nyx,0.156832,chorusone,30,957753580000,150206409458.56,0.01935,0.05,False,1699574400000
7025810,nyx,0.156832,imperator.co,31,858995645000,134718004996.64,0.017355,0.05,False,1699574400000
7025811,nyx,0.156832,polkachu.com,32,759584670000,119127182965.44,0.015347,0.05,False,1699574400000
7025812,nyx,0.156832,nymfans,33,478801000000,75091318432.0,0.009674,0.1,False,1699574400000
7025813,nyx,0.156832,,35,11060000010,1734561921.56832,0.000223,0.1,True,1699574400000
7025814,nyx,0.156832,,35,40000000,6273280.0,1e-06,0.1,True,1699574400000
7025815,nyx,0.156832,,35,38950951,6108755.547232,1e-06,0.05,True,1699574400000
7025816,nyx,0.156832,rockawayxinfra,34,9000000,1411488.0,0.0,0.05,False,1699574400000
7025817,nyx,0.160203,nodes.guru,1,1799415035000,288271686852.10504,0.036355,0.05,False,1699531200000
7025818,nyx,0.160203,figment,2,1798057010000,288054127173.03,0.036328,0.1,False,1699531200000
7025819,nyx,0.160203,merak.run,3,1798054043360,288053651908.4021,0.036328,0.1,False,1699531200000
7025820,nyx,0.160203,swissstaking,4,1798054010000,288053646564.03,0.036328,0.05,False,1699531200000
7025821,nyx,0.160203,ezstaking.io,5,1798054001676,288053645230.50024,0.036328,0.05,False,1699531200000
7025822,nyx,0.160203,greenfield,6,1798054000000,288053644962.0,0.036328,0.1,False,1699531200000
7025823,nyx,0.160203,p2p.org,7,1798053000100,288053484775.0203,0.036328,0.1,False,1699531200000
7025824,nyx,0.160203,commodum,8,1798053000000,288053484759.0,0.036328,0.05,False,1699531200000
7025825,nyx,0.160203,pathrocknetwork,9,1798052000000,288053324556.0,0.036328,0.1,False,1699531200000
7025826,nyx,0.160203,testnetrun,10,1798052000000,288053324556.0,0.036328,0.1,False,1699531200000
7025827,nyx,0.160203,tpt,11,1798048000000,288052683744.0,0.036328,0.1,False,1699531200000
7025828,nyx,0.160203,throbac,12,1798046025000,288052367343.075,0.036328,0.1,False,1699531200000
7025829,nyx,0.160203,blockfendgenesislabs,13,1788039099894,286449227920.3185,0.036126,0.05,False,1699531200000
7025830,nyx,0.160203,cosmostation,14,1769495149781,283478431480.36554,0.035751,0.1,False,1699531200000
7025831,nyx,0.160203,ai,15,1561390000000,250139362170.00003,0.031546,0.05,False,1699531200000
7025832,nyx,0.160203,fairstaking,16,1556809995000,249405631628.98505,0.031454,0.1,False,1699531200000
7025833,nyx,0.160203,provalidator,17,1554545110000,249042790257.33,0.031408,0.05,False,1699531200000
7025834,nyx,0.160203,hashquark,18,1546915000000,247820423745.00003,0.031254,0.1,False,1699531200000
