,chain,chain_price,voter,rank,token,asset_value,voting_power,commission,jailed,record_time
8162368,quasar,0.04718603,,50,5204195050,245565303.75515148,1.2e-05,0.05,False,1699833600000
8162369,quasar,0.04718603,blockval,51,4875684960,230064216.7931088,1.1e-05,0.0,False,1699833600000
8162370,quasar,0.04718603,stakelabzdao,51,4336915997,204641848.3419219,1e-05,0.0375,False,1699833600000
8162371,quasar,0.04718603,,51,1795202970,84708501.1985091,4e-06,0.03,True,1699833600000
8162372,quasar,0.04718603,strangelove,51,501000000,23640201.029999997,1e-06,0.05,False,1699833600000
8162373,quasar,0.04718603,79anvi,51,16830000,794140.8849,0.0,0.025,False,1699833600000
8162374,quasar,0.04718603,shima,51,2000345,94388.33918035,0.0,0.05,False,1699833600000
8162375,quasar,0.04718603,,51,1001608,47261.90513624,0.0,0.07,True,1699833600000
8162376,quasar,0.04718603,,51,990002,46714.26407206,0.0,0.05,True,1699833600000
8162377,quasar,0.04718603,,51,1,0.04718603,0.0,0.041,True,1699833600000
8162378,quasar,0.04718603,,51,0,0.0,0.0,0.05,True,1699833600000
8162379,quasar,0.04668401,polychain,1,74107488730145,3459634744952.9766,0.171414,0.2,False,1699790400000
8162380,quasar,0.04668401,kamari,2,73801052100000,3445329054246.921,0.170705,1.0,False,1699790400000
8162381,quasar,0.04668401,lightshift,3,21433280995253,1000591504315.2008,0.049576,0.05,False,1699790400000
8162382,quasar,0.04668401,polkachu.com,4,14966122842754,698678628452.3561,0.034617,0.05,False,1699790400000
8162383,quasar,0.04668401,cosmostation,5,14150308829280,660593158889.1958,0.03273,0.05,False,1699790400000
8162384,quasar,0.04668401,lavender.fivenodes,6,12757282361301,595561097327.7994,0.029508,0.05,False,1699790400000
8162385,quasar,0.04668401,binarybuilders,7,12275409808934,573065354274.3729,0.028394,0.05,False,1699790400000
8162386,quasar,0.04668401,whispernode,8,11652002870646,543962218533.26654,0.026952,0.05,False,1699790400000
8162387,quasar,0.04668401,provalidator,9,11466717151047,535312338146.64966,0.026523,0.05,False,1699790400000
8162388,quasar,0.04668401,notional,10,11458121889370,534911076864.56793,0.026503,0.05,False,1699790400000
8162389,quasar,0.04668401,stakely.io,11,11039284872179,515358085365.65314,0.025534,0.05,False,1699790400000
8162390,quasar,0.04668401,imperator.co,12,10792001453349,503813903768.1592,0.024962,0.05,False,1699790400000
8162391,quasar,0.04668401,frens,13,10730080625444,500923191219.03394,0.024819,0.05,False,1699790400000
8162392,quasar,0.04668401,stakecito,14,10678197965956,498501100624.6696,0.024699,0.05,False,1699790400000
8162393,quasar,0.04668401,allnodes,15,10341002665987,482759471868.96375,0.023919,0.05,False,1699790400000
8162394,quasar,0.04668401,forbole,16,10329329805536,482214535934.9407,0.023892,0.05,False,1699790400000
8162395,quasar,0.04668401,kjnodes.com,17,10290414452289,480397811194.8042,0.023802,0.05,False,1699790400000
8162396,quasar,0.04668401,citadel.one,18,10011028928640,467354974614.919,0.023156,0.05,False,1699790400000
8162397,quasar,0.04668401,swissstaking,19,9866031863603,460585930180.76105,0.022821,0.05,False,1699790400000
8162398,quasar,0.04668401,rhino,20,9669445991809,451408513376.0712,0.022366,0.05,False,1699790400000
8162399,quasar,0.04668401,stakerelax,21,9646194996171,450323063663.1969,0.022312,0.05,False,1699790400000
8162400,quasar,0.04668401,whitewhale,22,9501134036797,443551036385.1715,0.021977,0.05,False,1699790400000
8162401,quasar,0.04668401,dankuzonewdaic,23,9450506739055,441187551111.11096,0.021859,0.05,False,1699790400000
8162402,quasar,0.04668401,01node,24,9399180218667,438791423320.0524,0.021741,0.05,False,1699790400000
8162403,quasar,0.04668401,keplr,25,9389561886267,438342400994.1075,0.021719,0.1,False,1699790400000
8162404,quasar,0.04668401,enigma,26,9372625756833,437551754558.2493,0.021679,0.05,False,1699790400000
8162405,quasar,0.04668401,defidojovalidation,27,5525571628421,257955841156.92224,0.012781,0.05,False,1699790400000
8162406,quasar,0.04668401,0for2023,28,3327862441374,155357963491.7282,0.007698,0.0,False,1699790400000
8162407,quasar,0.04668401,autostake,29,3002389357753,140163574801.23462,0.006945,0.0,False,1699790400000
8162408,quasar,0.04668401,witval,30,727940000000,33983158239.4,0.001684,0.1,False,1699790400000
8162409,quasar,0.04668401,nosnode,31,234897431644,10965954047.842812,0.000543,0.05,False,1699790400000
8162410,quasar,0.04668401,kitkat,32,128972639711,6020960001.99472,0.000298,0.0,False,1699790400000
8162411,quasar,0.04668401,sphincsplus,33,108601799225,5069967481.037892,0.000251,0.05,False,1699790400000
8162412,quasar,0.04668401,quantnode,34,103011951537,4809010975.672823,0.000238,0.05,False,1699790400000
8162413,quasar,0.04668401,loremipsum,35,92500000001,4318270925.046684,0.000214,0.05,False,1699790400000
8162414,quasar,0.04668401,nodexemperor,36,87212554589,4071431770.5584216,0.000202,0.01,False,1699790400000
8162415,quasar,0.04668401,cosmosspaces,37,82885547099,3869429709.625187,0.000192,0.05,False,1699790400000
8162416,quasar,0.04668401,genznodes,38,80427265533,3754667268.415227,0.000186,0.03,False,1699790400000
8162417,quasar,0.04668401,nuxianlabs,39,65314137961,3049125869.7127037,0.000151,0.05,False,1699790400000
8162418,quasar,0.04668401,chaintools,40,50747554198,2369099327.654974,0.000117,0.05,False,1699790400000
8162419,quasar,0.04668401,kleomedes,41,35025053404,1635109943.36287,8.1e-05,0.05,False,1699790400000
8162420,quasar,0.04668401,staketown,42,25703000000,1199919109.03,5.9e-05,0.05,False,1699790400000
8162421,quasar,0.04668401,blacklodge,43,23457003436,1095066982.9762585,5.4e-05,0.0,False,1699790400000
8162422,quasar,0.04668401,validavia,44,15072511195,703645263.352492,3.5e-05,0.05,False,1699790400000
8162423,quasar,0.04668401,goatv,45,7514840000,350822865.7084,1.7e-05,0.03,False,1699790400000
8162424,quasar,0.04668401,noderunners,46,7054000000,329309006.53999996,1.6e-05,0.05,False,1699790400000
8162425,quasar,0.04668401,cryptolion,47,6678533457,311780722.69192255,1.5e-05,0.05,False,1699790400000
8162426,quasar,0.04668401,seasting,48,6304000000,294295999.03999996,1.5e-05,0.1,False,1699790400000
8162427,quasar,0.04668401,,49,5774700765,269586188.2602676,1.3e-05,0.0,False,1699790400000
8162428,quasar,0.04668401,,50,5204195050,242952693.75615048,1.2e-05,0.05,False,1699790400000
8162429,quasar,0.04668401,blockval,51,4875684960,227616525.4294896,1.1e-05,0.0,False,1699790400000
8162430,quasar,0.04668401,stakelabzdao,51,4336915997,202464629.773108,1e-05,0.0375,False,1699790400000
8162431,quasar,0.04668401,,51,1795156311,83805095.17428711,4e-06,0.03,True,1699790400000
8162432,quasar,0.04668401,strangelove,51,501000000,23388689.01,1e-06,0.05,False,1699790400000
8162433,quasar,0.04668401,79anvi,51,16830000,785691.8883,0.0,0.025,False,1699790400000
8162434,quasar,0.04668401,shima,51,2000345,93384.12598345,0.0,0.05,False,1699790400000
8162435,quasar,0.04668401,,51,1001608,46759.07788808,0.0,0.07,True,1699790400000
8162436,quasar,0.04668401,,51,990002,46217.26326802,0.0,0.05,True,1699790400000
8162437,quasar,0.04668401,,51,1,0.04668401,0.0,0.041,True,1699790400000
8162438,quasar,0.04668401,,51,0,0.0,0.0,0.05,True,1699790400000
8162439,quasar,0.04570508,polychain,1,74107488730145,3387088701010.376,0.17142,0.2,False,1699747200000
8162440,quasar,0.04570508,kamari,2,73801052100000,3373082990314.668,0.170711,1.0,False,1699747200000
8162441,quasar,0.04570508,lightshift,3,21433280995253,979609822550.518,0.049578,0.05,False,1699747200000
8162442,quasar,0.04570508,polkachu.com,4,14966084268845,684026078794.3022,0.034619,0.05,False,1699747200000
8162443,quasar,0.04570508,cosmostation,5,14149772702558,646716493352.2296,0.03273,0.05,False,1699747200000
8162444,quasar,0.04570508,lavender.fivenodes,6,12757282361301,583072610905.8512,0.029509,0.05,False,1699747200000
8162445,quasar,0.04570508,binarybuilders,7,12275409789543,561048586463.846,0.028395,0.05,False,1699747200000
8162446,quasar,0.04570508,whispernode,8,11652002081218,532555687282.2352,0.026953,0.05,False,1699747200000
8162447,quasar,0.04570508,provalidator,9,11466717151047,524087224725.9752,0.026524,0.05,False,1699747200000
8162448,quasar,0.04570508,notional,10,11458095440987,523693168777.94617,0.026504,0.05,False,1699747200000
8162449,quasar,0.04570508,stakely.io,11,11039283996946,504551358223.1367,0.025535,0.05,False,1699747200000
8162450,quasar,0.04570508,imperator.co,12,10791138003888,493209825758.7414,0.024961,0.05,False,1699747200000
8162451,quasar,0.04570508,frens,13,10723080625444,490099257832.3681,0.024804,0.05,False,1699747200000
8162452,quasar,0.04570508,stakecito,14,10675053969982,487904195702.3449,0.024693,0.05,False,1699747200000
8162453,quasar,0.04570508,allnodes,15,10340998621156,472636169259.8247,0.02392,0.05,False,1699747200000
8162454,quasar,0.04570508,forbole,16,10329328805536,472102799403.32733,0.023893,0.05,False,1699747200000
8162455,quasar,0.04570508,kjnodes.com,17,10290414452289,470324215775.02496,0.023803,0.05,False,1699747200000
8162456,quasar,0.04570508,citadel.one,18,10010525602432,457531873501.2027,0.023156,0.05,False,1699747200000
8162457,quasar,0.04570508,swissstaking,19,9866028741557,450927632915.1621,0.022821,0.05,False,1699747200000
8162458,quasar,0.04570508,rhino,20,9669445991809,441942802611.3097,0.022367,0.05,False,1699747200000
8162459,quasar,0.04570508,stakerelax,21,9646194271972,440880080896.022,0.022313,0.05,False,1699747200000
8162460,quasar,0.04570508,whitewhale,22,9500794036797,434234551515.32983,0.021977,0.05,False,1699747200000
8162461,quasar,0.04570508,dankuzonewdaic,23,9450505290728,431936100353.14655,0.02186,0.05,False,1699747200000
8162462,quasar,0.04570508,01node,24,9399180218667,429590283828.5928,0.021742,0.05,False,1699747200000
8162463,quasar,0.04570508,keplr,25,9392961530107,429306058170.4629,0.021727,0.1,False,1699747200000
8162464,quasar,0.04570508,enigma,26,9372622163550,428376445794.82587,0.02168,0.05,False,1699747200000
8162465,quasar,0.04570508,defidojovalidation,27,5525071628421,252523840782.7121,0.01278,0.05,False,1699747200000
8162466,quasar,0.04570508,0for2023,28,3327864689144,152100321846.50165,0.007698,0.0,False,1699747200000
8162467,quasar,0.04570508,autostake,29,3002332911755,137221865918.39522,0.006945,0.0,False,1699747200000
8162468,quasar,0.04570508,witval,30,727940000000,33270555935.2,0.001684,0.1,False,1699747200000
8162469,quasar,0.04570508,nosnode,31,234879379927,10735180849.913927,0.000543,0.05,False,1699747200000
8162470,quasar,0.04570508,kitkat,32,128972639711,5894704815.802432,0.000298,0.0,False,1699747200000
8162471,quasar,0.04570508,sphincsplus,33,108600712823,4963604267.632241,0.000251,0.05,False,1699747200000
8162472,quasar,0.04570508,quantnode,34,103010503860,4708103319.761609,0.000238,0.05,False,1699747200000
8162473,quasar,0.04570508,loremipsum,35,92500000001,4227719900.045706,0.000214,0.05,False,1699747200000
8162474,quasar,0.04570508,nodexemperor,36,87212554589,3986056784.494612,0.000202,0.01,False,1699747200000
8162475,quasar,0.04570508,cosmosspaces,37,82885547099,3788290561.003563,0.000192,0.05,False,1699747200000
8162476,quasar,0.04570508,genznodes,38,80427265533,3675934605.367008,0.000186,0.03,False,1699747200000
8162477,quasar,0.04570508,nuxianlabs,39,65311573330,2985070683.9735165,0.000151,0.05,False,1699747200000
8162478,quasar,0.04570508,chaintools,40,50747554198,2319421024.423926,0.000117,0.05,False,1699747200000
8162479,quasar,0.04570508,kleomedes,41,31309587000,1431007178.6019602,7.2e-05,0.05,False,1699747200000
8162480,quasar,0.04570508,staketown,42,25703000000,1174757671.24,5.9e-05,0.05,False,1699747200000
8162481,quasar,0.04570508,blacklodge,43,22334463363,1020798434.762984,5.2e-05,0.0,False,1699747200000
8162482,quasar,0.04570508,validavia,44,15072511195,688890329.9683707,3.5e-05,0.05,False,1699747200000
8162483,quasar,0.04570508,goatv,45,7514840000,343466363.3872,1.7e-05,0.03,False,1699747200000
8162484,quasar,0.04570508,noderunners,46,7054000000,322403634.32,1.6e-05,0.05,False,1699747200000
8162485,quasar,0.04570508,cryptolion,47,6678417160,305237590.57117283,1.5e-05,0.05,False,1699747200000
8162486,quasar,0.04570508,seasting,48,6304000000,288124824.32,1.5e-05,0.1,False,1699747200000
8162487,quasar,0.04570508,,49,5204195050,237858151.095854,1.2e-05,0.05,False,1699747200000
8162488,quasar,0.04570508,blockval,50,4875684960,222843571.1515968,1.1e-05,0.0,False,1699747200000
8162489,quasar,0.04570508,,51,4574700765,209087064.4403862,1.1e-05,0.0,False,1699747200000
8162490,quasar,0.04570508,stakelabzdao,51,4336915997,198219092.59616476,1e-05,0.0375,False,1699747200000
8162491,quasar,0.04570508,,51,1795156311,82047762.80675988,4e-06,0.03,True,1699747200000
8162492,quasar,0.04570508,strangelove,51,501000000,22898245.08,1e-06,0.05,False,1699747200000
8162493,quasar,0.04570508,79anvi,51,16830000,769216.4964000001,0.0,0.025,False,1699747200000
8162494,quasar,0.04570508,shima,51,2000345,91425.9282526,0.0,0.05,False,1699747200000
8162495,quasar,0.04570508,,51,1001608,45778.57376864,0.0,0.07,True,1699747200000
8162496,quasar,0.04570508,,51,990002,45248.12061016,0.0,0.05,True,1699747200000
8162497,quasar,0.04570508,,51,1,0.04570508,0.0,0.041,True,1699747200000
8162498,quasar,0.04570508,,51,0,0.0,0.0,0.05,True,1699747200000
8162499,quasar,0.03883343,polychain,1,74097318145419,2877453017387.859,0.171442,0.2,False,1699704000000
8162500,quasar,0.03883343,kamari,2,73801052100000,2865947990651.703,0.170757,1.0,False,1699704000000
8162501,quasar,0.03883343,lightshift,3,21432645070159,832303122046.8646,0.04959,0.05,False,1699704000000
8162502,quasar,0.03883343,polkachu.com,4,14966083533323,581184357265.4514,0.034628,0.05,False,1699704000000
8162503,quasar,0.03883343,cosmostation,5,14148623577958,549439583310.9816,0.032736,0.05,False,1699704000000
8162504,quasar,0.03883343,lavender.fivenodes,6,12757245627664,495407605074.696,0.029517,0.05,False,1699704000000
8162505,quasar,0.03883343,binarybuilders,7,12275409789543,476696266783.5328,0.028402,0.05,False,1699704000000
8162506,quasar,0.03883343,whispernode,8,11651995245407,452486941722.8456,0.02696,0.05,False,1699704000000
8162507,quasar,0.03883343,provalidator,9,11466717151047,445291957814.9831,0.026531,0.05,False,1699704000000
8162508,quasar,0.03883343,notional,10,11437894861036,444172689433.4013,0.026464,0.05,False,1699704000000
8162509,quasar,0.03883343,stakely.io,11,11039283850854,428693256672.2693,0.025542,0.05,False,1699704000000
8162510,quasar,0.03883343,imperator.co,12,10791111070770,419055856388.97186,0.024968,0.05,False,1699704000000
8162511,quasar,0.03883343,frens,13,10723076860949,416413854664.2828,0.02481,0.05,False,1699704000000
8162512,quasar,0.03883343,stakecito,14,10663548737569,414102173451.9742,0.024673,0.05,False,1699704000000
8162513,quasar,0.03883343,allnodes,15,10340997438792,401576400169.5084,0.023926,0.05,False,1699704000000
8162514,quasar,0.03883343,forbole,16,10329321203242,401122971893.614,0.023899,0.05,False,1699704000000
8162515,quasar,0.03883343,kjnodes.com,17,10290414452289,399612089303.9533,0.023809,0.05,False,1699704000000
8162516,quasar,0.03883343,citadel.one,18,9980517887768,387577742758.38654,0.023092,0.05,False,1699704000000
8162517,quasar,0.03883343,swissstaking,19,9865992336823,383130322792.5524,0.022827,0.05,False,1699704000000
8162518,quasar,0.03883343,rhino,20,9669445749793,375497744663.384,0.022373,0.05,False,1699704000000
8162519,quasar,0.03883343,stakerelax,21,9645852204589,374581526377.2526,0.022318,0.05,False,1699704000000
8162520,quasar,0.03883343,whitewhale,22,9500791847135,368948335140.2877,0.021982,0.05,False,1699704000000
8162521,quasar,0.03883343,dankuzonewdaic,23,9450503642634,366995471670.9725,0.021866,0.05,False,1699704000000
8162522,quasar,0.03883343,01node,24,9399180218667,365002407078.9897,0.021747,0.05,False,1699704000000
8162523,quasar,0.03883343,keplr,25,9392961530107,364760914072.1031,0.021733,0.1,False,1699704000000
8162524,quasar,0.03883343,enigma,26,9372620819616,363971014515.1006,0.021686,0.05,False,1699704000000
8162525,quasar,0.03883343,defidojovalidation,27,5525070382117,214557433929.0138,0.012784,0.05,False,1699704000000
8162526,quasar,0.03883343,0for2023,28,3326442128726,129177157554.93211,0.007697,0.0,False,1699704000000
8162527,quasar,0.03883343,autostake,29,2982363363320,115815398904.0518,0.0069,0.0,False,1699704000000
8162528,quasar,0.03883343,witval,30,727940000000,28268407034.2,0.001684,0.1,False,1699704000000
8162529,quasar,0.03883343,nosnode,31,234861995095,9120496846.182026,0.000543,0.05,False,1699704000000
8162530,quasar,0.03883343,kitkat,32,128972639711,5008449976.1323395,0.000298,0.0,False,1699704000000
8162531,quasar,0.03883343,sphincsplus,33,108600712823,4217338179.362073,0.000251,0.05,False,1699704000000
8162532,quasar,0.03883343,quantnode,34,103010503860,4000251190.91204,0.000238,0.05,False,1699704000000
8162533,quasar,0.03883343,loremipsum,35,92500000001,3592092275.0388336,0.000214,0.05,False,1699704000000
8162534,quasar,0.03883343,nodexemperor,36,86812075131,3371210642.7544293,0.000201,0.01,False,1699704000000
8162535,quasar,0.03883343,cosmosspaces,37,82885506398,3218728510.7212853,0.000192,0.05,False,1699704000000
8162536,quasar,0.03883343,genznodes,38,80427265533,3123266586.167168,0.000186,0.03,False,1699704000000
8162537,quasar,0.03883343,nuxianlabs,39,66321229278,2575480814.681164,0.000153,0.05,False,1699704000000
8162538,quasar,0.03883343,kleomedes,40,31309509975,1215855663.9484644,7.2e-05,0.05,False,1699704000000
8162539,quasar,0.03883343,chaintools,41,30747554198,1194032993.619239,7.1e-05,0.05,False,1699704000000
8162540,quasar,0.03883343,staketown,42,25703000000,998135651.29,5.9e-05,0.05,False,1699704000000
8162541,quasar,0.03883343,blacklodge,43,22331881294,867223548.9988585,5.2e-05,0.0,False,1699704000000
8162542,quasar,0.03883343,validavia,44,14990817658,582144868.164707,3.5e-05,0.05,False,1699704000000
8162543,quasar,0.03883343,goatv,45,7514840000,291827013.10120004,1.7e-05,0.03,False,1699704000000
8162544,quasar,0.03883343,noderunners,46,7054000000,273931015.22,1.6e-05,0.05,False,1699704000000
8162545,quasar,0.03883343,cryptolion,47,6678417160,259345845.2936588,1.5e-05,0.05,False,1699704000000
8162546,quasar,0.03883343,seasting,48,6304000000,244805942.72,1.5e-05,0.1,False,1699704000000
8162547,quasar,0.03883343,,49,5204195050,202096744.18052152,1.2e-05,0.05,False,1699704000000
8162548,quasar,0.03883343,blockval,50,4875684960,189339570.5962128,1.1e-05,0.0,False,1699704000000
8162549,quasar,0.03883343,,51,4574642157,177649045.9789085,1.1e-05,0.0,False,1699704000000
8162550,quasar,0.03883343,stakelabzdao,51,4336915997,168417323.7853797,1e-05,0.0375,False,1699704000000
8162551,quasar,0.03883343,,51,1795106397,69710138.61045171,4e-06,0.03,True,1699704000000
8162552,quasar,0.03883343,strangelove,51,501000000,19455548.43,1e-06,0.05,False,1699704000000
8162553,quasar,0.03883343,79anvi,51,16830000,653566.6269,0.0,0.025,False,1699704000000
8162554,quasar,0.03883343,shima,51,2000345,77680.25753335,0.0,0.05,False,1699704000000
8162555,quasar,0.03883343,,51,1001608,38895.87415544,0.0,0.07,True,1699704000000
8162556,quasar,0.03883343,,51,990002,38445.17336686,0.0,0.05,True,1699704000000
8162557,quasar,0.03883343,,51,1,0.03883343,0.0,0.041,True,1699704000000
8162558,quasar,0.03883343,,51,0,0.0,0.0,0.05,True,1699704000000
8162559,quasar,0.03789735,polychain,1,74097318045419,2808091996028.56,0.171472,0.2,False,1699660800000
8162560,quasar,0.03789735,kamari,2,73801052100000,2796864301801.935,0.170786,1.0,False,1699660800000
8162561,quasar,0.03789735,lightshift,3,21432641370159,812240311429.3953,0.049598,0.05,False,1699660800000
8162562,quasar,0.03789735,polkachu.com,4,14966082965067,567174884256.1819,0.034634,0.05,False,1699660800000
8162563,quasar,0.03789735,cosmostation,5,14148344694452,536184770806.2905,0.032741,0.05,False,1699660800000
8162564,quasar,0.03789735,lavender.fivenodes,6,12757245627664,483465802587.5523,0.029522,0.05,False,1699660800000
8162565,quasar,0.03789735,binarybuilders,7,12275409789543,465205501187.7374,0.028407,0.05,False,1699660800000
8162566,quasar,0.03789735,whispernode,8,11651994401952,441579710048.8157,0.026964,0.05,False,1699660800000
8162567,quasar,0.03789735,provalidator,9,11466717151047,434558193224.2311,0.026536,0.05,False,1699660800000
8162568,quasar,0.03789735,notional,10,11437894037773,433465873612.39667,0.026469,0.05,False,1699660800000
8162569,quasar,0.03789735,stakely.io,11,11039283489791,418359590161.831,0.025547,0.05,False,1699660800000
8162570,quasar,0.03789735,imperator.co,12,10791109926138,408954469759.326,0.024972,0.05,False,1699660800000
8162571,quasar,0.03789735,frens,13,10719109658864,406225850430.3497,0.024806,0.05,False,1699660800000
8162572,quasar,0.03789735,stakecito,14,10639800588909,403220246848.0905,0.024622,0.05,False,1699660800000
8162573,quasar,0.03789735,allnodes,15,10340977499301,391895643633.1348,0.023931,0.05,False,1699660800000
8162574,quasar,0.03789735,forbole,16,10329321203242,391453900901.6832,0.023904,0.05,False,1699660800000
8162575,quasar,0.03789735,kjnodes.com,17,10290414452289,389979438143.4546,0.023814,0.05,False,1699660800000
8162576,quasar,0.03789735,citadel.one,18,9972141887768,377917751370.40466,0.023077,0.05,False,1699660800000
8162577,quasar,0.03789735,swissstaking,19,9865992336823,373894964685.8992,0.022831,0.05,False,1699660800000
8162578,quasar,0.03789735,rhino,20,9669436449793,366446017440.5628,0.022376,0.05,False,1699660800000
8162579,quasar,0.03789735,stakerelax,21,9645852204589,365552237045.581,0.022322,0.05,False,1699660800000
8162580,quasar,0.03789735,whitewhale,22,9503973304678,360175402718.0388,0.021994,0.05,False,1699660800000
8162581,quasar,0.03789735,dankuzonewdaic,23,9450503642634,358149044221.17566,0.02187,0.05,False,1699660800000
8162582,quasar,0.03789735,01node,24,9399180218667,356204022459.89984,0.021751,0.05,False,1699660800000
8162583,quasar,0.03789735,keplr,25,9392961530107,355968350643.00055,0.021737,0.1,False,1699660800000
8162584,quasar,0.03789735,enigma,26,9372620819616,355197491618.2745,0.02169,0.05,False,1699660800000
8162585,quasar,0.03789735,defidojovalidation,27,5525070382117,209385526045.7217,0.012786,0.05,False,1699660800000
8162586,quasar,0.03789735,0for2023,28,3326442128726,126063341607.07428,0.007698,0.0,False,1699660800000
8162587,quasar,0.03789735,autostake,29,2951286078068,111845921450.67032,0.00683,0.0,False,1699660800000
8162588,quasar,0.03789735,witval,30,727940000000,27586996959.000004,0.001685,0.1,False,1699660800000
8162589,quasar,0.03789735,nosnode,31,234844109133,8899969399.2515,0.000543,0.05,False,1699660800000
