,chain,chain_price,voter,rank,token,asset_value,voting_power,commission,jailed,record_time
10420189,terra,0.793263,gidorah,20,5575836603762,4423104871810.056,0.011543,0.199,False,1699833600000
10420190,terra,0.793263,capapult,21,5063376930578,4016589574081.096,0.010482,0.05,False,1699833600000
10420191,terra,0.793263,mosaic,22,5007168372281,3972001404500.743,0.010366,0.08,False,1699833600000
10420192,terra,0.793263,terranone,23,4826232386038,3828471581245.662,0.009991,0.1,False,1699833600000
10420193,terra,0.793263,luncdao,24,4730906197406,3752852842872.876,0.009794,0.2,False,1699833600000
10420194,terra,0.793263,terradactyl,25,4700279660350,3728557944208.222,0.00973,0.18,False,1699833600000
10420195,terra,0.793263,y,26,4694007628575,3723582573466.2905,0.009717,0.05,False,1699833600000
10420196,terra,0.793263,ugaenn,27,4665868821362,3701261098840.085,0.009659,0.05,False,1699833600000
10420197,terra,0.793263,orion,28,4644516648802,3684323210378.621,0.009615,0.05,False,1699833600000
10420198,terra,0.793263,pryzm,29,4643902384449,3683835937195.167,0.009614,0.1,False,1699833600000
10420199,terra,0.793263,stakin,30,4529801053536,3593323573131.1284,0.009377,0.05,False,1699833600000
10420200,terra,0.793263,ceresventures,31,4219489815629,3347165149615.3076,0.008735,0.0999,False,1699833600000
10420201,terra,0.793263,terrafirma,32,4176662244754,3313191622260.2925,0.008646,0.11,False,1699833600000
10420202,terra,0.793263,pronodes75,33,4083544348725,3239324640702.6396,0.008454,0.05,False,1699833600000
10420203,terra,0.793263,stakely.io,34,4022696385136,3191056202562.139,0.008328,0.05,False,1699833600000
10420204,terra,0.793263,eclipse,35,3944796368777,3129261001885.1494,0.008166,0.099,False,1699833600000
10420205,terra,0.793263,lunastaker,36,3913970019743,3104807599771.3916,0.008103,0.05,False,1699833600000
10420206,terra,0.793263,craig,37,3871943681509,3071469660624.874,0.008016,0.15,False,1699833600000
10420207,terra,0.793263,interstakeone,38,3749160054975,2974069952689.634,0.007761,0.1,False,1699833600000
10420208,terra,0.793263,centaurialpha,39,3718260045500,2949558118473.467,0.007697,0.04,False,1699833600000
10420209,terra,0.793263,tdrsys,40,3662658099638,2905451152093.139,0.007582,0.05,False,1699833600000
10420210,terra,0.793263,lunawhale,41,3649436063651,2894962600159.9834,0.007555,0.2,False,1699833600000
10420211,terra,0.793263,autostake,42,3586258410987,2844846105874.781,0.007424,0.05,False,1699833600000
10420212,terra,0.793263,selfsameturkshape,43,3568941940487,2831109590536.539,0.007388,0.2,False,1699833600000
10420213,terra,0.793263,highstakes.ch,44,3551059995625,2816924505309.4746,0.007351,0.1,False,1699833600000
10420214,terra,0.793263,flipside,45,3446218230484,2733757412168.4297,0.007134,0.2,False,1699833600000
10420215,terra,0.793263,obi,46,3392324767302,2691005721884.2866,0.007023,0.1,False,1699833600000
10420216,terra,0.793263,pfc,47,3362711215637,2667514387049.8535,0.006961,0.1,False,1699833600000
10420217,terra,0.793263,mario,48,3346321272580,2654512851650.629,0.006927,0.05,False,1699833600000
10420218,terra,0.793263,stakebin,49,3290772026159,2610447689786.967,0.006812,0.11,False,1699833600000
10420219,terra,0.793263,futurameridian,50,3235834951378,2566868141034.967,0.006699,0.0749,False,1699833600000
10420220,terra,0.793263,cryptocrew,51,3215995806724,2551130481629.301,0.006658,0.05,False,1699833600000
10420221,terra,0.793263,whitewhale,52,3194490243622,2534070914126.319,0.006613,0.1,False,1699833600000
10420222,terra,0.793263,moonplatoon,53,3155536077745,2503170015640.232,0.006532,0.2,False,1699833600000
10420223,terra,0.793263,rockx,54,3118751174874,2473989913234.074,0.006456,0.1,False,1699833600000
10420224,terra,0.793263,runeterra,55,3118642653415,2473903827175.9434,0.006456,0.2,False,1699833600000
10420225,terra,0.793263,dacm,56,3111423019988,2468176759104.741,0.006441,0.05,False,1699833600000
10420226,terra,0.793263,stakewithus,57,3103756826079,2462095451125.906,0.006425,0.05,False,1699833600000
10420227,terra,0.793263,freshstaking,58,3047031617121,2417097441692.256,0.006308,0.0999,False,1699833600000
10420228,terra,0.793263,monsternode,59,3042962470227,2413869538019.6807,0.006299,0.1,False,1699833600000
10420229,terra,0.793263,0base.vc,60,3023286144245,2398261036642.2217,0.006259,0.09,False,1699833600000
10420230,terra,0.793263,ura,61,2996883835650,2377317062119.226,0.006204,0.05,False,1699833600000
10420231,terra,0.793263,lunarewards,62,2963711166489,2351002411062.564,0.006135,0.05,False,1699833600000
10420232,terra,0.793263,securesecrets,63,2948263929694,2338748689660.8516,0.006103,0.05,False,1699833600000
10420233,terra,0.793263,terrarity.io,64,2939383062121,2331703826007.291,0.006085,0.1,False,1699833600000
10420234,terra,0.793263,stakerspace,65,2893533469187,2295333040367.6875,0.00599,0.05,False,1699833600000
10420235,terra,0.793263,mr.k,66,2860846904214,2269403997777.5103,0.005922,0.05,False,1699833600000
10420236,terra,0.793263,easy2stake,67,2802998309508,2223514847995.2446,0.005803,0.05,False,1699833600000
10420237,terra,0.793263,topshelf,68,2798078786935,2219612372760.419,0.005792,0.2,False,1699833600000
10420238,terra,0.793263,scvsecurity,69,2796319916326,2218217125784.5117,0.005789,0.1,False,1699833600000
10420239,terra,0.793263,blockfoundry,70,2786517922645,2210441566871.1406,0.005769,0.1999,False,1699833600000
10420240,terra,0.793263,delight,71,2769629362871,2197044497279.1384,0.005734,0.1,False,1699833600000
10420241,terra,0.793263,autismstaking,72,2749092268240,2180753179980.8672,0.005691,0.05,False,1699833600000
10420242,terra,0.793263,seltonstake.com,73,2744233623242,2176898996673.8188,0.005681,0.2,False,1699833600000
10420243,terra,0.793263,nftswitch.xyzwrealityflux,74,2742160997896,2175254859673.9749,0.005677,0.05,False,1699833600000
10420244,terra,0.793263,theliondao,75,2732495585489,2167587645631.7607,0.005657,0.05,False,1699833600000
10420245,terra,0.793263,arcanabastpastille,76,2695089562954,2137914831977.579,0.005579,0.25,False,1699833600000
10420246,terra,0.793263,nitawa,77,2685113223119,2130000970711.047,0.005559,0.1,False,1699833600000
10420247,terra,0.793263,leviathan,78,2645882448145,2098880648462.8472,0.005477,0.2,False,1699833600000
10420248,terra,0.793263,goliath,79,2597213730693,2060273555650.7217,0.005377,0.19,False,1699833600000
10420249,terra,0.793263,moondog,80,2573035467904,2041093834375.931,0.005327,0.2,False,1699833600000
10420250,terra,0.793263,enigma,81,2545968681020,2019622753811.9685,0.005271,0.1,False,1699833600000
10420251,terra,0.793263,stakingcabin,82,2513710709423,1994033698489.017,0.005204,0.05,False,1699833600000
10420252,terra,0.793263,synergynodes,83,2507569889746,1989162413449.5813,0.005191,0.1,False,1699833600000
10420253,terra,0.793263,kingsuper,84,2500087803125,1983227150970.347,0.005176,0.1,False,1699833600000
10420254,terra,0.793263,lunastation88,85,2497281347953,1981000893921.2407,0.00517,0.06,False,1699833600000
10420255,terra,0.793263,happylunatic,86,2494933235412,1979138223122.6296,0.005165,0.05,False,1699833600000
10420256,terra,0.793263,crosnest,87,2490018399409,1975239465570.3816,0.005155,0.06,False,1699833600000
10420257,terra,0.793263,kikifinance,88,2426092361942,1924529305311.1968,0.005022,0.1,False,1699833600000
10420258,terra,0.793263,moonshot,89,2416809467459,1917165528584.929,0.005003,0.05,False,1699833600000
10420259,terra,0.793263,interdimensionalcable,90,2389358538883,1895389722629.9453,0.004946,0.2,False,1699833600000
10420260,terra,0.793263,wave,91,2388411523480,1894638490350.3152,0.004944,0.15,False,1699833600000
10420261,terra,0.793263,rockawayxinfra,92,2364158066415,1875399120238.5625,0.004894,0.2,False,1699833600000
10420262,terra,0.793263,stakeflow,93,2350930597341,1864906258438.514,0.004867,0.07,False,1699833600000
10420263,terra,0.793263,spicanova,94,2345880935754,1860900548739.0256,0.004856,0.05,False,1699833600000
10420264,terra,0.793263,hermesprotocol,95,2304046877945,1827715138539.285,0.00477,0.05,False,1699833600000
10420265,terra,0.793263,aurastake,96,2301470285671,1825671223222.2344,0.004764,0.2,False,1699833600000
10420266,terra,0.793263,safepoint,97,2257051783511,1790435668943.2866,0.004672,0.1,False,1699833600000
10420267,terra,0.793263,missioncontrol,98,2242243402616,1778688728289.3762,0.004642,0.05,False,1699833600000
10420268,terra,0.793263,mcf,99,2227940333859,1767342633057.992,0.004612,0.2,False,1699833600000
10420269,terra,0.793263,,131,2206214871041,1750108627246.597,0.004567,0.05,True,1699833600000
10420270,terra,0.793263,onestar,100,2162368058590,1715326573261.2793,0.004476,0.05,False,1699833600000
10420271,terra,0.793263,talisprotocol,101,2148613827972,1704415851018.5527,0.004448,0.1,False,1699833600000
10420272,terra,0.793263,sarahkerrigan,102,2098595653894,1664738284194.9165,0.004344,0.2,False,1699833600000
10420273,terra,0.793263,stakesabai,103,2059053538960,1633370987476.0266,0.004263,0.05,False,1699833600000
10420274,terra,0.793263,mantradao,104,2018278824252,1601025914962.6145,0.004178,0.02,False,1699833600000
10420275,terra,0.793263,kkvalidator,105,1982025835907,1572267760669.0947,0.004103,0.05,False,1699833600000
10420276,terra,0.793263,chaosprotocol,106,1977787000126,1568905249080.9512,0.004094,0.2,False,1699833600000
10420277,terra,0.793263,nexusevent,107,1948074749568,1545335620066.5603,0.004033,0.2,False,1699833600000
10420278,terra,0.793263,stakenshake,108,1932494935478,1532976730002.0847,0.004001,0.18,False,1699833600000
10420279,terra,0.793263,defisuffrage,109,1895375606967,1503531340109.4634,0.003924,0.2,False,1699833600000
10420280,terra,0.793263,phoenix,110,1882590051618,1493389032116.6497,0.003897,0.18,False,1699833600000
10420281,terra,0.793263,imperator.co,111,1855127196745,1471603765471.529,0.00384,0.05,False,1699833600000
10420282,terra,0.793263,8moon,112,1851883244597,1469030458258.75,0.003834,0.2,False,1699833600000
10420283,terra,0.793263,cryptoplant,113,1804073447179,1431104714929.5552,0.003735,0.2,False,1699833600000
10420284,terra,0.793263,sapientnodes,114,1800626837414,1428370646927.542,0.003728,0.15,False,1699833600000
10420285,terra,0.793263,uranus,115,1756522718094,1393384480923.401,0.003636,0.2,False,1699833600000
10420286,terra,0.793263,,131,1726663842428,1369698539635.9626,0.003574,0.02,True,1699833600000
10420287,terra,0.793263,angelprotocol,116,1720381039662,1364714624665.3972,0.003561,0.2,False,1699833600000
10420288,terra,0.793263,,117,1716451876374,1361597764808.0684,0.003553,0.1,False,1699833600000
10420289,terra,0.793263,humblebeginnings,118,1700996123967,1349337288286.4343,0.003521,0.1,False,1699833600000
10420290,terra,0.793263,kytzu,119,1666873119135,1322268771104.3877,0.003451,0.1,False,1699833600000
10420291,terra,0.793263,lunaticvalidator,120,1651459691189,1310041869011.66,0.003419,0.2,False,1699833600000
10420292,terra,0.793263,noderunners,121,1619236974366,1284480779996.4963,0.003352,0.1,False,1699833600000
10420293,terra,0.793263,pigcash,122,1615113035426,1281209411821.135,0.003344,0.19,False,1699833600000
10420294,terra,0.793263,,131,1594893060185,1265169653601.5337,0.003302,0.075,True,1699833600000
10420295,terra,0.793263,lavender.fivenodes,123,1441159373394,1143218408016.6448,0.002983,0.05,False,1699833600000
10420296,terra,0.793263,thecharityblock,124,1410122956564,1118598366892.8284,0.002919,1.0,False,1699833600000
10420297,terra,0.793263,cosmostation,125,1347875505355,1069219767004.4236,0.00279,0.03,False,1699833600000
10420298,terra,0.793263,morphnatoprophet,126,1166764265468,925550921517.942,0.002415,0.15,False,1699833600000
10420299,terra,0.793263,unfuego,127,1144955741447,908251026327.4716,0.00237,0.2,False,1699833600000
10420300,terra,0.793263,activenodes,128,1023461156047,811873867029.3114,0.002119,0.05,False,1699833600000
10420301,terra,0.793263,jesselstake,129,871579847085,691392044238.1884,0.001804,0.2,False,1699833600000
10420302,terra,0.793263,stakemachine,130,774162473384,614114446124.0121,0.001603,0.05,False,1699833600000
10420303,terra,0.793263,,131,591842264265,469486570077.6467,0.001225,0.2,False,1699833600000
10420304,terra,0.793263,,131,590204360403,468187281546.365,0.001222,0.05,True,1699833600000
10420305,terra,0.793263,longliveluna,131,530739995655,421016401173.2723,0.001099,0.2,False,1699833600000
10420306,terra,0.793263,northstar,131,284801286324,225922322793.23523,0.00059,0.05,False,1699833600000
10420307,terra,0.793263,,131,167142040122,132587596173.2981,0.000346,0.1,True,1699833600000
10420308,terra,0.793263,,131,116775191289,92633438567.486,0.000242,0.1,True,1699833600000
10420309,terra,0.793263,,131,97711470436,77510894172.47267,0.000202,0.05,True,1699833600000
10420310,terra,0.793263,,131,89191466091,70752289965.74493,0.000185,0.1,True,1699833600000
10420311,terra,0.793263,,131,22253684974,17653024903.530163,4.6e-05,0.1,True,1699833600000
10420312,terra,0.793263,,131,20148606286,15983143868.25122,4.2e-05,0.1,True,1699833600000
10420313,terra,0.793263,0xdeadbeef,131,15374170302,12195760456.275429,3.2e-05,0.1,False,1699833600000
10420314,terra,0.793263,,131,8670066263,6877642773.98617,1.8e-05,0.05,True,1699833600000
10420315,terra,0.793263,,131,8177914044,6487236628.285572,1.7e-05,0.0,True,1699833600000
10420316,terra,0.793263,,131,7443967620,5905024086.14406,1.5e-05,0.0,True,1699833600000
10420317,terra,0.793263,,131,4833108758,3833926352.6973543,1e-05,0.0,True,1699833600000
10420318,terra,0.793263,,131,3896370290,3090846385.3562703,8e-06,0.04,True,1699833600000
10420319,terra,0.793263,,131,3373857405,2676356246.662515,7e-06,0.02,True,1699833600000
10420320,terra,0.793263,bitcat,131,2283618936,1811510408.028168,5e-06,0.02,False,1699833600000
10420321,terra,0.793263,,131,1529160880,1213026747.15144,3e-06,0.05,True,1699833600000
10420322,terra,0.793263,cosmosrescue,131,796738948,632023528.107324,2e-06,0.05,False,1699833600000
10420323,terra,0.793263,,131,716842859,568644916.858917,1e-06,0.04,True,1699833600000
10420324,terra,0.793263,stakelab,131,655001526,519588475.519338,1e-06,0.0,False,1699833600000
10420325,terra,0.793263,,131,265223478,210391971.828714,1e-06,0.1,True,1699833600000
10420326,terra,0.793263,,131,105988802,84076995.04092601,0.0,0.08,False,1699833600000
10420327,terra,0.793263,notional,131,100000000,79326300.0,0.0,0.05,False,1699833600000
10420328,terra,0.793263,ginkou,131,63832677,50636100.855051,0.0,0.05,False,1699833600000
10420329,terra,0.793263,,131,42000000,33317046.000000004,0.0,0.1,True,1699833600000
10420330,terra,0.793263,,131,22647596,17965499.945748,0.0,0.1,True,1699833600000
10420331,terra,0.793263,manago.cloud,131,20465325,16234385.105475,0.0,0.01,False,1699833600000
10420332,terra,0.793263,vixello,131,19500000,15468628.500000002,0.0,0.01,False,1699833600000
10420333,terra,0.793263,lunaburnclub,131,15418870,12231219.072810002,0.0,0.05,False,1699833600000
10420334,terra,0.793263,,131,13180000,10455206.34,0.0,0.0,True,1699833600000
10420335,terra,0.793263,nodeasy,131,12653137,10037265.416031,0.0,0.1,False,1699833600000
10420336,terra,0.793263,tezro,131,10000000,7932630.000000001,0.0,0.1,False,1699833600000
10420337,terra,0.793263,to2025,131,9000000,7139367.0,0.0,0.03,False,1699833600000
10420338,terra,0.793263,everstake,131,6000000,4759578.0,0.0,0.1,False,1699833600000
10420339,terra,0.793263,bobspc,131,5000000,3966315.000000001,0.0,0.1,False,1699833600000
10420340,terra,0.793263,huobi,131,5000000,3966315.000000001,0.0,0.05,False,1699833600000
10420341,terra,0.793263,ownrwallet,131,5000000,3966315.000000001,0.0,0.01,False,1699833600000
10420342,terra,0.793263,0ratify,131,5000000,3966315.000000001,0.0,0.0,False,1699833600000
10420343,terra,0.793263,nodezombie,131,5000000,3966315.000000001,0.0,0.0,False,1699833600000
10420344,terra,0.793263,waltsoft.money,131,4000001,3173052.7932630004,0.0,0.05,False,1699833600000
10420345,terra,0.793263,taipanich,131,3000000,2379789.0,0.0,0.1,False,1699833600000
10420346,terra,0.793263,interncapital,131,2000000,1586526.0,0.0,0.0,False,1699833600000
10420347,terra,0.793263,,131,1963436,1557521.131668,0.0,0.0,True,1699833600000
10420348,terra,0.793263,hextrust,131,1050000,832926.15,0.0,0.1,False,1699833600000
10420349,terra,0.793263,clorophilla,131,1000000,793263.0,0.0,0.07,False,1699833600000
10420350,terra,0.793263,zero,131,1000000,793263.0,0.0,0.0,False,1699833600000
10420351,terra,0.793263,athensproject,131,1000000,793263.0,0.0,0.0,False,1699833600000
10420352,terra,0.793263,abitration,131,1000000,793263.0,0.0,0.2,False,1699833600000
10420353,terra,0.793263,chainon,131,1000000,793263.0,0.0,0.2,False,1699833600000
10420354,terra,0.793263,nodes.guru,131,1000000,793263.0,0.0,0.05,False,1699833600000
10420355,terra,0.793263,kalianetwork,131,100000,79326.3,0.0,0.05,False,1699833600000
10420356,terra,0.793263,pixy,131,100000,79326.3,0.0,0.0,False,1699833600000
10420357,terra,0.805342,spacehall,1,27373542772622,22045063683588.945,0.056632,0.0,False,1699790400000
10420358,terra,0.805342,coinhall.org,2,13242084985984,10664407206782.326,0.027396,0.05,False,1699790400000
10420359,terra,0.805342,orbitalcommand,3,13163532809101,10601145839547.018,0.027234,0.07,False,1699790400000
10420360,terra,0.805342,smartstake,4,12669132290109,10202984336780.965,0.026211,0.05,False,1699790400000
10420361,terra,0.805342,kucoinlunanode,5,10960633939565,8827058858157.156,0.022676,0.05,False,1699790400000
10420362,terra,0.805342,tcbthormaximalist,6,9691846836979,7805251315386.342,0.020051,0.05,False,1699790400000
10420363,terra,0.805342,wildsage0all2023,7,7941797394083,6395862996945.592,0.016431,0.0,False,1699790400000
10420364,terra,0.805342,allnodes,8,7487608751802,6030085807393.727,0.015491,0.0,False,1699790400000
10420365,terra,0.805342,01node,9,7458094248695,6006316538432.528,0.01543,0.05,False,1699790400000
10420366,terra,0.805342,iss,10,7122357525169,5735933654034.652,0.014735,0.04,False,1699790400000
10420367,terra,0.805342,aardvark,11,6509683617767,5242521624099.711,0.013468,0.04,False,1699790400000
10420368,terra,0.805342,inotel,12,6494808387384,5230541976312.605,0.013437,0.1,False,1699790400000
10420369,terra,0.805342,terrascope,13,6237553173422,5023363547790.0205,0.012905,0.05,False,1699790400000
10420370,terra,0.805342,thenftproject,14,6183062198715,4979479677237.535,0.012792,1.0,False,1699790400000
10420371,terra,0.805342,galacticpunksvalidator,15,6158623438779,4959798117433.157,0.012741,0.05,False,1699790400000
10420372,terra,0.805342,polkachu.com,16,5854312962978,4714724110230.629,0.012112,0.05,False,1699790400000
10420373,terra,0.805342,interstellarlounge,17,5764712064582,4642564743514.597,0.011926,0.05,False,1699790400000
10420374,terra,0.805342,dankuzonewdaic,18,5746041376233,4627528454018.236,0.011888,0.05,False,1699790400000
10420375,terra,0.805342,syncnode,19,5744705710645,4626452786422.266,0.011885,0.1,False,1699790400000
10420376,terra,0.805342,gidorah,20,5575437781830,4490134214094.536,0.011535,0.199,False,1699790400000
10420377,terra,0.805342,capapult,21,5063796841370,4078088275822.5986,0.010476,0.05,False,1699790400000
10420378,terra,0.805342,mosaic,22,5006926304649,4032288044038.635,0.010359,0.08,False,1699790400000
10420379,terra,0.805342,terranone,23,4826232382274,3886767639205.307,0.009985,0.1,False,1699790400000
10420380,terra,0.805342,luncdao,24,4733670062755,3812223315679.238,0.009793,0.2,False,1699790400000
10420381,terra,0.805342,terradactyl,25,4700279660350,3785332622225.59,0.009724,0.18,False,1699790400000
10420382,terra,0.805342,y,26,4693503087090,3779875163163.235,0.00971,0.05,False,1699790400000
10420383,terra,0.805342,ugaenn,27,4666404650149,3758051653760.296,0.009654,0.05,False,1699790400000
10420384,terra,0.805342,orion,28,4647980143523,3743213624745.1,0.009616,0.05,False,1699790400000
10420385,terra,0.805342,pryzm,29,4644176995575,3740150789970.362,0.009608,0.1,False,1699790400000
10420386,terra,0.805342,stakin,30,4539649212176,3655970175832.244,0.009392,0.05,False,1699790400000
10420387,terra,0.805342,ceresventures,31,4223963677500,3401735355965.205,0.008739,0.0999,False,1699790400000
10420388,terra,0.805342,terrafirma,32,4176920738725,3363849701566.269,0.008642,0.11,False,1699790400000
10420389,terra,0.805342,pronodes75,33,4084856624040,3289706603317.6216,0.008451,0.05,False,1699790400000
10420390,terra,0.805342,stakely.io,34,4027701435432,3243677129413.6777,0.008333,0.05,False,1699790400000
10420391,terra,0.805342,eclipse,35,3944949778082,3177033744180.1143,0.008162,0.099,False,1699790400000
10420392,terra,0.805342,lunastaker,36,3914755444085,3152716978850.3022,0.008099,0.05,False,1699790400000
10420393,terra,0.805342,craig,37,3874357353902,3120182700106.1445,0.008016,0.15,False,1699790400000
10420394,terra,0.805342,interstakeone,38,3749461188189,3019598572218.506,0.007757,0.1,False,1699790400000
10420395,terra,0.805342,centaurialpha,39,3718047380659,2994299713634.68,0.007692,0.04,False,1699790400000
10420396,terra,0.805342,tdrsys,40,3668557696151,2954443592133.6387,0.00759,0.05,False,1699790400000
10420397,terra,0.805342,lunawhale,41,3650774166333,2940121768662.9507,0.007553,0.2,False,1699790400000
10420398,terra,0.805342,autostake,42,3586220457479,2888133955667.0527,0.007419,0.05,False,1699790400000
10420399,terra,0.805342,selfsameturkshape,43,3568941940487,2874218840235.6816,0.007384,1.0,False,1699790400000
10420400,terra,0.805342,highstakes.ch,44,3551131554564,2859875388415.6807,0.007347,0.1,False,1699790400000
10420401,terra,0.805342,flipside,45,3446740664252,2775805020030.034,0.007131,0.2,False,1699790400000
10420402,terra,0.805342,obi,46,3392489193326,2732114031931.5474,0.007019,0.1,False,1699790400000
10420403,terra,0.805342,pfc,47,3363425294088,2708707653191.418,0.006959,0.1,False,1699790400000
10420404,terra,0.805342,mario,48,3354476857259,2701501101178.6777,0.00694,0.05,False,1699790400000
10420405,terra,0.805342,stakebin,49,3290826126159,2650240494093.1416,0.006808,0.11,False,1699790400000
10420406,terra,0.805342,futurameridian,50,3235976145645,2606067501086.0356,0.006695,0.0749,False,1699790400000
10420407,terra,0.805342,cryptocrew,51,3220584775746,2593672184468.835,0.006663,0.05,False,1699790400000
10420408,terra,0.805342,whitewhale,52,3194272157672,2572481528003.884,0.006609,0.1,False,1699790400000
10420409,terra,0.805342,moonplatoon,53,3155536077745,2541285735923.314,0.006528,0.2,False,1699790400000
10420410,terra,0.805342,rockx,54,3118774746174,2511680291633.2617,0.006452,0.1,False,1699790400000
10420411,terra,0.805342,runeterra,55,3118550586933,2511499766781.796,0.006452,0.2,False,1699790400000
10420412,terra,0.805342,dacm,56,3111830095040,2506087472399.7036,0.006438,0.05,False,1699790400000
10420413,terra,0.805342,stakewithus,57,3103522548552,2499397056295.965,0.006421,0.05,False,1699790400000
10420414,terra,0.805342,freshstaking,58,3057751489485,2462535700044.829,0.006326,0.0999,False,1699790400000
10420415,terra,0.805342,monsternode,59,3043140264279,2450768666714.9785,0.006296,0.1,False,1699790400000
10420416,terra,0.805342,0base.vc,60,3023362458503,2434840769055.723,0.006255,0.09,False,1699790400000
10420417,terra,0.805342,ura,61,2994276101131,2411416303837.042,0.006195,0.05,False,1699790400000
10420418,terra,0.805342,lunarewards,62,2972557081634,2393925065237.289,0.00615,0.05,False,1699790400000
10420419,terra,0.805342,securesecrets,63,2948421023436,2374487283855.995,0.0061,0.05,False,1699790400000
10420420,terra,0.805342,terrarity.io,64,2939642148620,2367417287253.928,0.006082,0.1,False,1699790400000
10420421,terra,0.805342,stakerspace,65,2893609531578,2330345287380.09,0.005987,0.05,False,1699790400000
10420422,terra,0.805342,mr.k,66,2860846899523,2303960163755.652,0.005919,0.05,False,1699790400000
10420423,terra,0.805342,easy2stake,67,2805017238344,2258998192762.4336,0.005803,0.05,False,1699790400000
10420424,terra,0.805342,topshelf,68,2798087523243,2253417402143.564,0.005789,0.2,False,1699790400000
10420425,terra,0.805342,scvsecurity,69,2796160374023,2251865387936.4307,0.005785,0.1,False,1699790400000
10420426,terra,0.805342,blockfoundry,70,2787483862052,2244877828432.6816,0.005767,0.1999,False,1699790400000
10420427,terra,0.805342,delight,71,2769752398176,2230597935851.856,0.00573,0.1,False,1699790400000
10420428,terra,0.805342,autismstaking,72,2750984016538,2215482969846.746,0.005691,0.05,False,1699790400000
10420429,terra,0.805342,seltonstake.com,73,2746319391748,2211726351589.1177,0.005682,0.2,False,1699790400000
10420430,terra,0.805342,nftswitch.xyzwrealityflux,74,2742946067025,2209009671510.0474,0.005675,0.05,False,1699790400000
10420431,terra,0.805342,theliondao,75,2740874007015,2207340954557.474,0.005671,0.05,False,1699790400000
10420432,terra,0.805342,arcanabastpastille,76,2695108462954,2170484039772.3003,0.005576,0.25,False,1699790400000
10420433,terra,0.805342,nitawa,77,2685218223119,2162519014243.1016,0.005555,0.1,False,1699790400000
10420434,terra,0.805342,leviathan,78,2645882366733,2130840196989.488,0.005474,0.2,False,1699790400000
10420435,terra,0.805342,goliath,79,2597313729598,2091725833621.9128,0.005374,0.19,False,1699790400000
10420436,terra,0.805342,moondog,80,2573035467904,2072173529792.7432,0.005323,0.2,False,1699790400000
10420437,terra,0.805342,enigma,81,2545968681020,2050375509510.0088,0.005267,0.1,False,1699790400000
10420438,terra,0.805342,stakingcabin,82,2513792018702,2024462291925.506,0.005201,0.05,False,1699790400000
10420439,terra,0.805342,synergynodes,83,2507732184807,2019582053176.839,0.005188,0.1,False,1699790400000
10420440,terra,0.805342,kingsuper,84,2500188124347,2013506504437.8616,0.005173,0.1,False,1699790400000
10420441,terra,0.805342,lunastation88,85,2497214017771,2011111331499.733,0.005166,0.06,False,1699790400000
10420442,terra,0.805342,happylunatic,86,2494384251148,2008832401588.0327,0.005161,0.05,False,1699790400000
10420443,terra,0.805342,crosnest,87,2490574414110,2005764179808.1755,0.005153,0.06,False,1699790400000
10420444,terra,0.805342,kikifinance,88,2426092361942,1953834074951.0945,0.005019,0.1,False,1699790400000
10420445,terra,0.805342,moonshot,89,2416698724965,1946268984560.763,0.005,0.05,False,1699790400000
10420446,terra,0.805342,interdimensionalcable,90,2389358538883,1924250784421.113,0.004943,0.2,False,1699790400000
