,chain,chain_price,voter,rank,token,asset_value,voting_power,commission,jailed,record_time
7169445,onomy-protocol,0.091448,pendulum,1,9.892403311523908e+24,9.046404980322384e+23,0.153064,0.05,False,1699704000000
7169446,onomy-protocol,0.091448,cosmostation,2,7.537869324589248e+24,6.893230739950375e+23,0.116632,0.05,False,1699704000000
7169447,onomy-protocol,0.091448,citadel.one,3,7.225860453959792e+24,6.607904867937151e+23,0.111805,0.05,False,1699704000000
7169448,onomy-protocol,0.091448,cosmos.holdings,4,7.039956648038883e+24,6.437899555498598e+23,0.108928,0.048,False,1699704000000
7169449,onomy-protocol,0.091448,cappuccinode,5,6.727016284917043e+24,6.151721852230938e+23,0.104086,0.05,False,1699704000000
7169450,onomy-protocol,0.091448,nomblocks.io,6,5.846448110997884e+24,5.3464598685453446e+23,0.090461,0.048,False,1699704000000
7169451,onomy-protocol,0.091448,nomadic,7,5.170576427253889e+24,4.728388731195136e+23,0.080003,0.048,False,1699704000000
7169452,onomy-protocol,0.091448,defiscandinavia,8,4.4874925608137554e+24,4.103722197012963e+23,0.069434,0.044,False,1699704000000
7169453,onomy-protocol,0.091448,chorusone,9,3.4058051958174355e+24,3.1145407354711286e+23,0.052697,0.05,False,1699704000000
7169454,onomy-protocol,0.091448,jedi,10,2.8260896346646496e+24,2.5844024491081287e+23,0.043728,0.05,False,1699704000000
7169455,onomy-protocol,0.091448,thetao,11,2.5442604523501954e+24,2.3266752984652063e+23,0.039367,0.05,False,1699704000000
7169456,onomy-protocol,0.091448,ledgerbychorusone,12,1.9256065433158896e+24,1.7609286717315147e+23,0.029795,0.1,False,1699704000000
7169457,onomy-protocol,0.091448,,13,7.042486393436425e+20,6.440212957069742e+19,1.1e-05,1.0,True,1699704000000
7169458,onomy-protocol,0.091448,,13,2.96774167017005e+20,2.7139404025371075e+19,5e-06,0.1,True,1699704000000
7169459,onomy-protocol,0.090177,pendulum,1,9.883975403726644e+24,8.913072499818576e+23,0.152982,0.05,False,1699660800000
7169460,onomy-protocol,0.090177,cosmostation,2,7.527682827702914e+24,6.788238543537656e+23,0.116512,0.05,False,1699660800000
7169461,onomy-protocol,0.090177,citadel.one,3,7.225449453959792e+24,6.515693554097321e+23,0.111834,0.05,False,1699660800000
7169462,onomy-protocol,0.090177,cosmos.holdings,4,7.039830001160051e+24,6.3483075001461e+23,0.108961,0.048,False,1699660800000
7169463,onomy-protocol,0.090177,cappuccinode,5,6.726851284917043e+24,6.066072683199641e+23,0.104116,0.05,False,1699660800000
7169464,onomy-protocol,0.090177,nomblocks.io,6,5.846448110997884e+24,5.272151513054561e+23,0.09049,0.048,False,1699660800000
7169465,onomy-protocol,0.090177,nomadic,7,5.169860917577276e+24,4.66202547964366e+23,0.080018,0.048,False,1699660800000
7169466,onomy-protocol,0.090177,defiscandinavia,8,4.487297524612591e+24,4.046510288769896e+23,0.069453,0.044,False,1699660800000
7169467,onomy-protocol,0.090177,chorusone,9,3.4057051958174356e+24,3.0711627744322885e+23,0.052713,0.05,False,1699660800000
7169468,onomy-protocol,0.090177,jedi,10,2.8259358346646494e+24,2.548344157625541e+23,0.043739,0.05,False,1699660800000
7169469,onomy-protocol,0.090177,thetao,11,2.5442604523501954e+24,2.294337748115835e+23,0.039379,0.05,False,1699660800000
7169470,onomy-protocol,0.090177,ledgerbychorusone,12,1.9256062836458903e+24,1.7364539784033543e+23,0.029804,0.1,False,1699660800000
7169471,onomy-protocol,0.090177,,13,7.042486393436425e+20,6.350702955009165e+19,1.1e-05,1.0,True,1699660800000
7169472,onomy-protocol,0.090177,,13,2.96774167017005e+20,2.6762204059092455e+19,5e-06,0.1,True,1699660800000
7169473,onomy-protocol,0.090209,pendulum,1,9.857496447460625e+24,8.892348970289752e+23,0.152713,0.05,False,1699617600000
7169474,onomy-protocol,0.090209,cosmostation,2,7.528472378579998e+24,6.79135964799323e+23,0.116632,0.05,False,1699617600000
7169475,onomy-protocol,0.090209,citadel.one,3,7.225449453959792e+24,6.518005697922588e+23,0.111937,0.05,False,1699617600000
7169476,onomy-protocol,0.090209,cosmos.holdings,4,7.037326636589445e+24,6.348301985600973e+23,0.109023,0.048,False,1699617600000
7169477,onomy-protocol,0.090209,cappuccinode,5,6.694357378141126e+24,6.038912847247329e+23,0.103709,0.05,False,1699617600000
7169478,onomy-protocol,0.090209,nomblocks.io,6,5.846937359466581e+24,5.274463722601208e+23,0.090581,0.048,False,1699617600000
7169479,onomy-protocol,0.090209,nomadic,7,5.170374010350477e+24,4.664142690997062e+23,0.0801,0.048,False,1699617600000
7169480,onomy-protocol,0.090209,defiscandinavia,8,4.4872845665625606e+24,4.04793453465042e+23,0.069517,0.044,False,1699617600000
7169481,onomy-protocol,0.090209,chorusone,9,3.4057050628174355e+24,3.07225248011698e+23,0.052761,0.05,False,1699617600000
7169482,onomy-protocol,0.090209,jedi,10,2.825935835431146e+24,2.5492484577840825e+23,0.04378,0.05,False,1699617600000
7169483,onomy-protocol,0.090209,thetao,11,2.5442604523501954e+24,2.2951519114605876e+23,0.039416,0.05,False,1699617600000
7169484,onomy-protocol,0.090209,ledgerbychorusone,12,1.9256062836458903e+24,1.7370701724141212e+23,0.029832,0.1,False,1699617600000
7169485,onomy-protocol,0.090209,,13,7.042486393436425e+20,6.3529565506550645e+19,1.1e-05,1.0,True,1699617600000
7169486,onomy-protocol,0.090209,,13,2.96774167017005e+20,2.6771700832437e+19,5e-06,0.1,True,1699617600000
7169487,onomy-protocol,0.094628,pendulum,1,9.857086823715052e+24,9.32756411954508e+23,0.152708,0.05,False,1699574400000
7169488,onomy-protocol,0.094628,cosmostation,2,7.528320870750501e+24,7.123899473573784e+23,0.116631,0.05,False,1699574400000
7169489,onomy-protocol,0.094628,citadel.one,3,7.225426637474248e+24,6.837276718509132e+23,0.111938,0.05,False,1699574400000
7169490,onomy-protocol,0.094628,cosmos.holdings,4,7.037326143640487e+24,6.65928098320412e+23,0.109024,0.048,False,1699574400000
7169491,onomy-protocol,0.094628,cappuccinode,5,6.694357378141126e+24,6.334736499787385e+23,0.103711,0.05,False,1699574400000
7169492,onomy-protocol,0.094628,nomblocks.io,6,5.846937359466581e+24,5.532839884516037e+23,0.090582,0.048,False,1699574400000
7169493,onomy-protocol,0.094628,nomadic,7,5.170374010350477e+24,4.89262151851445e+23,0.080101,0.048,False,1699574400000
7169494,onomy-protocol,0.094628,defiscandinavia,8,4.487100607954353e+24,4.246053563295045e+23,0.069515,0.044,False,1699574400000
7169495,onomy-protocol,0.094628,chorusone,9,3.4057050628174355e+24,3.222750586842883e+23,0.052762,0.05,False,1699574400000
7169496,onomy-protocol,0.094628,jedi,10,2.825935835431146e+24,2.6741265623517848e+23,0.04378,0.05,False,1699574400000
7169497,onomy-protocol,0.094628,thetao,11,2.5442604523501954e+24,2.407582780849943e+23,0.039416,0.05,False,1699574400000
7169498,onomy-protocol,0.094628,ledgerbychorusone,12,1.9256058836458905e+24,1.8221623355764337e+23,0.029832,0.1,False,1699574400000
7169499,onomy-protocol,0.094628,,13,7.042486393436425e+20,6.6641640243810206e+19,1.1e-05,1.0,True,1699574400000
7169500,onomy-protocol,0.094628,,13,2.96774167017005e+20,2.808314587648515e+19,5e-06,0.1,True,1699574400000
7169501,onomy-protocol,0.093958,pendulum,1,9.85742004819917e+24,9.261834728886976e+23,0.152874,0.05,False,1699531200000
7169502,onomy-protocol,0.093958,cosmostation,2,7.503998990360393e+24,7.050607371362818e+23,0.116376,0.05,False,1699531200000
7169503,onomy-protocol,0.093958,citadel.one,3,7.225426637474248e+24,6.788866360038054e+23,0.112056,0.05,False,1699531200000
7169504,onomy-protocol,0.093958,cosmos.holdings,4,7.00773869994257e+24,6.58433112769204e+23,0.10868,0.048,False,1699531200000
7169505,onomy-protocol,0.093958,cappuccinode,5,6.694055378141128e+24,6.289600552193841e+23,0.103815,0.05,False,1699531200000
7169506,onomy-protocol,0.093958,nomblocks.io,6,5.838763267960428e+24,5.485985191310259e+23,0.090551,0.048,False,1699531200000
7169507,onomy-protocol,0.093958,nomadic,7,5.166562303693436e+24,4.854398609304279e+23,0.080126,0.048,False,1699531200000
7169508,onomy-protocol,0.093958,defiscandinavia,8,4.4870872965199646e+24,4.215977482064228e+23,0.069588,0.044,False,1699531200000
7169509,onomy-protocol,0.093958,chorusone,9,3.403946663817436e+24,3.1982802063895866e+23,0.05279,0.05,False,1699531200000
7169510,onomy-protocol,0.093958,jedi,10,2.8256588346646494e+24,2.654932527874211e+23,0.043822,0.05,False,1699531200000
7169511,onomy-protocol,0.093958,thetao,11,2.5442604523501954e+24,2.3905362358191965e+23,0.039458,0.05,False,1699531200000
7169512,onomy-protocol,0.093958,ledgerbychorusone,12,1.9256058836458905e+24,1.8092607761560055e+23,0.029863,0.1,False,1699531200000
7169513,onomy-protocol,0.093958,,13,7.042486393436425e+20,6.616979365544997e+19,1.1e-05,1.0,True,1699531200000
7169514,onomy-protocol,0.093958,,13,2.96774167017005e+20,2.7884307184583754e+19,5e-06,0.1,True,1699531200000
7169515,onomy-protocol,0.099011,pendulum,1,9.857399284853384e+24,9.759909605926184e+23,0.152883,0.05,False,1699488000000
7169516,onomy-protocol,0.099011,cosmostation,2,7.503378358496179e+24,7.429169946530652e+23,0.116373,0.05,False,1699488000000
7169517,onomy-protocol,0.099011,citadel.one,3,7.225379583538563e+24,7.153920579457366e+23,0.112062,0.05,False,1699488000000
7169518,onomy-protocol,0.099011,cosmos.holdings,4,7.007738145270222e+24,6.9384316150135e+23,0.108686,0.048,False,1699488000000
7169519,onomy-protocol,0.099011,cappuccinode,5,6.694055378141128e+24,6.627851170451312e+23,0.103821,0.05,False,1699488000000
7169520,onomy-protocol,0.099011,nomblocks.io,6,5.838832692591349e+24,5.781086637261621e+23,0.090557,0.048,False,1699488000000
7169521,onomy-protocol,0.099011,nomadic,7,5.166711513795525e+24,5.1156127369240874e+23,0.080133,0.048,False,1699488000000
7169522,onomy-protocol,0.099011,defiscandinavia,8,4.4844141357266784e+24,4.4400632799243414e+23,0.069551,0.044,False,1699488000000
7169523,onomy-protocol,0.099011,chorusone,9,3.403946663817436e+24,3.370281631312281e+23,0.052793,0.05,False,1699488000000
7169524,onomy-protocol,0.099011,jedi,10,2.82563383466465e+24,2.7976883160398164e+23,0.043824,0.05,False,1699488000000
7169525,onomy-protocol,0.099011,thetao,11,2.5442604523501954e+24,2.519097716476452e+23,0.03946,0.05,False,1699488000000
7169526,onomy-protocol,0.099011,ledgerbychorusone,12,1.9250848836458904e+24,1.906045794146633e+23,0.029857,0.1,False,1699488000000
7169527,onomy-protocol,0.099011,,13,7.042486393436425e+20,6.972836203005339e+19,1.1e-05,1.0,True,1699488000000
7169528,onomy-protocol,0.099011,,13,2.96774167017005e+20,2.938390705052068e+19,5e-06,0.1,True,1699488000000
7169529,onomy-protocol,0.085464,pendulum,1,9.853433842459327e+24,8.421138699119439e+23,0.152848,0.05,False,1699444800000
7169530,onomy-protocol,0.085464,citadel.one,2,7.224326634052734e+24,6.174198514526828e+23,0.112065,0.05,False,1699444800000
7169531,onomy-protocol,0.085464,cosmostation,3,7.155228291954411e+24,6.115144307435918e+23,0.110993,0.05,False,1699444800000
7169532,onomy-protocol,0.085464,cosmos.holdings,4,7.007737173524731e+24,5.989092497981176e+23,0.108705,0.048,False,1699444800000
7169533,onomy-protocol,0.085464,cappuccinode,5,6.694055378141108e+24,5.721007488374517e+23,0.103839,0.05,False,1699444800000
7169534,onomy-protocol,0.085464,nomblocks.io,6,5.837832586172046e+24,4.989245241446077e+23,0.090557,0.048,False,1699444800000
7169535,onomy-protocol,0.085464,nomadic,7,5.166711334795525e+24,4.415678175169647e+23,0.080147,0.048,False,1699444800000
7169536,onomy-protocol,0.085464,defiscandinavia,8,4.4846097838110896e+24,3.832726905636309e+23,0.069566,0.044,False,1699444800000
7169537,onomy-protocol,0.085464,chorusone,9,3.403934938716347e+24,2.9091389560245387e+23,0.052802,0.05,False,1699444800000
7169538,onomy-protocol,0.085464,jedi,10,2.8256228346646496e+24,2.414890299417796e+23,0.043831,0.05,False,1699444800000
7169539,onomy-protocol,0.085464,thetao,11,2.5442604523501954e+24,2.174426752996571e+23,0.039467,0.05,False,1699444800000
7169540,onomy-protocol,0.085464,ledgerbychorusone,12,1.9250848836458904e+24,1.6452545449591238e+23,0.029862,0.1,False,1699444800000
7169541,onomy-protocol,0.085464,,13,3.4278335559693784e+23,2.9295636702736698e+22,0.005317,0.1,False,1699444800000
7169542,onomy-protocol,0.085464,,14,7.042486393436425e+20,6.018790571286507e+19,1.1e-05,1.0,True,1699444800000
7169543,onomy-protocol,0.087574,pendulum,1,9.850518867116473e+24,8.62649339268858e+23,0.152819,0.05,False,1699401600000
7169544,onomy-protocol,0.087574,citadel.one,2,7.223934271350879e+24,6.326288198792819e+23,0.11207,0.05,False,1699401600000
7169545,onomy-protocol,0.087574,cosmostation,3,7.152268041177129e+24,6.263527214380459e+23,0.110959,0.05,False,1699401600000
7169546,onomy-protocol,0.087574,cosmos.holdings,4,7.007736502529958e+24,6.136955164725585e+23,0.108716,0.048,False,1699401600000
7169547,onomy-protocol,0.087574,cappuccinode,5,6.694055378141108e+24,5.8622520568532934e+23,0.10385,0.05,False,1699401600000
7169548,onomy-protocol,0.087574,nomblocks.io,6,5.837486734890473e+24,5.112120633212983e+23,0.090561,0.048,False,1699401600000
7169549,onomy-protocol,0.087574,nomadic,7,5.166711334795525e+24,4.524695784333833e+23,0.080155,0.048,False,1699401600000
7169550,onomy-protocol,0.087574,defiscandinavia,8,4.484604139707173e+24,3.927347229307159e+23,0.069573,0.044,False,1699401600000
7169551,onomy-protocol,0.087574,chorusone,9,3.403934938716347e+24,2.9809619832314537e+23,0.052808,0.05,False,1699401600000
7169552,onomy-protocol,0.087574,jedi,10,2.8256228346646496e+24,2.47451094122922e+23,0.043836,0.05,False,1699401600000
7169553,onomy-protocol,0.087574,thetao,11,2.5442604523501954e+24,2.22811064854116e+23,0.039471,0.05,False,1699401600000
7169554,onomy-protocol,0.087574,ledgerbychorusone,12,1.9250843233065968e+24,1.685873345292519e+23,0.029865,0.1,False,1699401600000
7169555,onomy-protocol,0.087574,,13,3.426958267428916e+23,3.001124433118199e+22,0.005317,0.1,False,1699401600000
7169556,onomy-protocol,0.087574,,14,7.042486393436425e+20,6.167387034188015e+19,1.1e-05,1.0,True,1699401600000
7169557,onomy-protocol,0.085737,pendulum,1,9.838586648643669e+24,8.435309034947621e+23,0.152696,0.05,False,1699358400000
7169558,onomy-protocol,0.085737,citadel.one,2,7.217784271350879e+24,6.188311700728103e+23,0.112021,0.05,False,1699358400000
7169559,onomy-protocol,0.085737,cosmostation,3,7.144033152608896e+24,6.125079704052289e+23,0.110876,0.05,False,1699358400000
7169560,onomy-protocol,0.085737,cosmos.holdings,4,7.00773544419188e+24,6.008222137786792e+23,0.108761,0.048,False,1699358400000
7169561,onomy-protocol,0.085737,cappuccinode,5,6.694055378141108e+24,5.739282259556841e+23,0.103893,0.05,False,1699358400000
7169562,onomy-protocol,0.085737,nomblocks.io,6,5.837486734890473e+24,5.004886001893045e+23,0.090599,0.048,False,1699358400000
7169563,onomy-protocol,0.085737,nomadic,7,5.166710959340301e+24,4.4297829752095936e+23,0.080188,0.048,False,1699358400000
7169564,onomy-protocol,0.085737,defiscandinavia,8,4.484585495392998e+24,3.844949066185094e+23,0.069601,0.044,False,1699358400000
7169565,onomy-protocol,0.085737,chorusone,9,3.403869938716347e+24,2.9183759693572345e+23,0.052829,0.05,False,1699358400000
7169566,onomy-protocol,0.085737,jedi,10,2.8256228346646496e+24,2.4226042497564303e+23,0.043854,0.05,False,1699358400000
7169567,onomy-protocol,0.085737,thetao,11,2.544260442803976e+24,2.181372575846845e+23,0.039487,0.05,False,1699358400000
7169568,onomy-protocol,0.085737,ledgerbychorusone,12,1.925083323306597e+24,1.650508688903377e+23,0.029878,0.1,False,1699358400000
7169569,onomy-protocol,0.085737,,13,3.426083679439525e+23,2.937421364241065e+22,0.005317,0.1,False,1699358400000
7169570,onomy-protocol,0.085737,,14,7.042486393436425e+20,6.038016559140588e+19,1.1e-05,1.0,True,1699358400000
7169571,onomy-protocol,0.092828,pendulum,1,9.838532845118736e+24,9.13291326946682e+23,0.15175,0.05,False,1699315200000
7169572,onomy-protocol,0.092828,cosmos.holdings,2,7.240436261187671e+24,6.72115217253529e+23,0.111677,0.048,False,1699315200000
7169573,onomy-protocol,0.092828,citadel.one,3,7.217776209998672e+24,6.700117300217567e+23,0.111328,0.05,False,1699315200000
7169574,onomy-protocol,0.092828,cosmostation,4,7.143193111708668e+24,6.630883301736922e+23,0.110177,0.05,False,1699315200000
7169575,onomy-protocol,0.092828,cappuccinode,5,6.694055378141108e+24,6.213957726420827e+23,0.10325,0.05,False,1699315200000
7169576,onomy-protocol,0.092828,nomblocks.io,6,5.837439276520223e+24,5.418778131608192e+23,0.090037,0.048,False,1699315200000
7169577,onomy-protocol,0.092828,nomadic,7,5.166710859340301e+24,4.796154356508415e+23,0.079692,0.048,False,1699315200000
7169578,onomy-protocol,0.092828,defiscandinavia,8,4.65416370915743e+24,4.320367087936659e+23,0.071786,0.044,False,1699315200000
7169579,onomy-protocol,0.092828,chorusone,9,3.403869808716347e+24,3.15974426603521e+23,0.052502,0.05,False,1699315200000
7169580,onomy-protocol,0.092828,jedi,10,2.8256225846646497e+24,2.6229689328925008e+23,0.043583,0.05,False,1699315200000
7169581,onomy-protocol,0.092828,thetao,11,2.544260442803976e+24,2.3617860838460747e+23,0.039243,0.05,False,1699315200000
7169582,onomy-protocol,0.092828,ledgerbychorusone,12,1.9250816298010633e+24,1.787014775311731e+23,0.029693,0.1,False,1699315200000
7169583,onomy-protocol,0.092828,,13,3.425519544856167e+23,3.1798412830990825e+22,0.005284,0.1,False,1699315200000
7169584,onomy-protocol,0.092828,,14,7.042486393436425e+20,6.537399269299165e+19,1.1e-05,1.0,True,1699315200000
7169585,onomy-protocol,0.101995,pendulum,1,9.83891010576674e+24,1.0035196362376788e+24,0.151779,0.05,False,1699272000000
7169586,onomy-protocol,0.101995,cosmos.holdings,2,7.24042564496053e+24,7.384872136577492e+23,0.111694,0.048,False,1699272000000
7169587,onomy-protocol,0.101995,citadel.one,3,7.217747550031479e+24,7.361741613654607e+23,0.111344,0.05,False,1699272000000
7169588,onomy-protocol,0.101995,cosmostation,4,7.140628120312911e+24,7.283083651313154e+23,0.110155,0.05,False,1699272000000
7169589,onomy-protocol,0.101995,cappuccinode,5,6.683680297455622e+24,6.817019719389861e+23,0.103105,0.05,False,1699272000000
7169590,onomy-protocol,0.101995,nomblocks.io,6,5.836312066351763e+24,5.95274649207548e+23,0.090034,0.048,False,1699272000000
7169591,onomy-protocol,0.101995,nomadic,7,5.166674846928504e+24,5.269750010124728e+23,0.079703,0.048,False,1699272000000
7169592,onomy-protocol,0.101995,defiscandinavia,8,4.654085358219464e+24,4.746934361115942e+23,0.071796,0.044,False,1699272000000
7169593,onomy-protocol,0.101995,chorusone,9,3.4078646474163473e+24,3.4758515471323036e+23,0.052571,0.05,False,1699272000000
7169594,onomy-protocol,0.101995,jedi,10,2.8256225846646497e+24,2.8819937552287097e+23,0.043589,0.05,False,1699272000000
7169595,onomy-protocol,0.101995,thetao,11,2.544260442946869e+24,2.595018438783659e+23,0.039249,0.05,False,1699272000000
7169596,onomy-protocol,0.101995,ledgerbychorusone,12,1.925076629801063e+24,1.9634819085655942e+23,0.029697,0.1,False,1699272000000
7169597,onomy-protocol,0.101995,,13,3.424548187972129e+23,3.4928679243221733e+22,0.005283,0.1,False,1699272000000
7169598,onomy-protocol,0.101995,,14,7.059078093451488e+20,7.199906701415846e+19,1.1e-05,1.0,True,1699272000000
7169599,onomy-protocol,0.103838,pendulum,1,1.0464944685682771e+25,1.0866589262719278e+24,0.159911,0.05,False,1699228800000
7169600,onomy-protocol,0.103838,cosmos.holdings,2,7.240404117579718e+24,7.518290827612427e+23,0.110638,0.048,False,1699228800000
7169601,onomy-protocol,0.103838,citadel.one,3,7.217607493808904e+24,7.49461926942129e+23,0.11029,0.05,False,1699228800000
7169602,onomy-protocol,0.103838,cosmostation,4,7.138017400825715e+24,7.411974508669406e+23,0.109073,0.05,False,1699228800000
7169603,onomy-protocol,0.103838,cappuccinode,5,6.679436540864228e+24,6.935793315302597e+23,0.102066,0.05,False,1699228800000
7169604,onomy-protocol,0.103838,nomblocks.io,6,5.836277012351762e+24,6.060273324085823e+23,0.089182,0.048,False,1699228800000
7169605,onomy-protocol,0.103838,nomadic,7,5.166673618162611e+24,5.364970551627692e+23,0.07895,0.048,False,1699228800000
7169606,onomy-protocol,0.103838,defiscandinavia,8,4.653948627515501e+24,4.8325671758395456e+23,0.071115,0.044,False,1699228800000
7169607,onomy-protocol,0.103838,chorusone,9,3.407834772877751e+24,3.538627471460799e+23,0.052074,0.05,False,1699228800000
7169608,onomy-protocol,0.103838,jedi,10,2.82542378466465e+24,2.933863549520079e+23,0.043174,0.05,False,1699228800000
7169609,onomy-protocol,0.103838,thetao,11,2.544260245946869e+24,2.6419089541863095e+23,0.038878,0.05,False,1699228800000
7169610,onomy-protocol,0.103838,ledgerbychorusone,12,1.925076629801063e+24,1.9989610708528283e+23,0.029416,0.1,False,1699228800000
7169611,onomy-protocol,0.103838,,13,3.423883206692624e+23,3.5552918441654867e+22,0.005232,0.1,False,1699228800000
7169612,onomy-protocol,0.103838,,14,7.059078093451488e+20,7.330005510678156e+19,1.1e-05,1.0,True,1699228800000
7169613,onomy-protocol,0.083312,pendulum,1,1.028537584963148e+25,8.568952327844979e+23,0.157669,0.05,False,1699185600000
7169614,onomy-protocol,0.083312,cosmos.holdings,2,7.259373226615976e+24,6.047929022558301e+23,0.111282,0.048,False,1699185600000
7169615,onomy-protocol,0.083312,citadel.one,3,7.218110720266882e+24,6.013552403268745e+23,0.11065,0.05,False,1699185600000
7169616,onomy-protocol,0.083312,cosmostation,4,7.137389155377902e+24,5.9463016531284375e+23,0.109412,0.05,False,1699185600000
7169617,onomy-protocol,0.083312,cappuccinode,5,6.679433540864228e+24,5.564769671564806e+23,0.102392,0.05,False,1699185600000
7169618,onomy-protocol,0.083312,nomblocks.io,6,5.790384628950409e+24,4.824085242071164e+23,0.088764,0.048,False,1699185600000
